v,Feature importance based on training set,Feature importance based on test set,Subtypes,colors,x,y,Bit Substructure,Proportion in inhibitors,Proportion in non-inhibitors
PharmacoErGFP350,1.2402375005493571e-05,0.0,PharmacoErGFP,#003fff,3,9,"('Negative', 'Hydrophobic', 15)",0.002894356005788712,0.0024330900243309003
PharmacoErGFP224,1.2363042212915065e-05,-2.8485236199804476e-06,PharmacoErGFP,#003fff,3,35,"('Acceptor', 'Aromatic', 15)",0.005788712011577424,0.006082725060827251
PubChemFP742,1.2331327215620025e-05,0.0,PubChemFP,#d600ff,34,16,Oc1cc(N)ccc1,0.004341534008683068,0.0072992700729927005
PharmacoErGFP66,1.2029194049856251e-05,-7.834383531912792e-07,PharmacoErGFP,#003fff,3,4,"('Donor', 'Negative', 4)",0.013024602026049204,0.00851581508515815
PubChemFP533,1.1804961591699303e-05,-3.289568581077429e-05,PubChemFP,#d600ff,24,2,S-C:C-N,0.030390738060781478,0.014598540145985401
PharmacoErGFP338,1.1530256837866126e-05,0.0,PharmacoErGFP,#003fff,0,14,"('Negative', 'Hydrophobic', 3)",0.005788712011577424,0.0
PharmacoErGFP53,1.1364385208545436e-05,-3.9970281681123154e-06,PharmacoErGFP,#003fff,4,15,"('Donor', 'Positive', 12)",0.01447178002894356,0.012165450121654502
PubChemFP486,1.1345835244813696e-05,0.0,PubChemFP,#d600ff,17,34,N-C:N:N,0.0,0.004866180048661801
PharmacoErGFP63,1.109922603004243e-05,0.0,PharmacoErGFP,#003fff,1,0,"('Donor', 'Negative', 1)",0.010130246020260492,0.006082725060827251
PharmacoErGFP354,1.0748330719179133e-05,0.0,PharmacoErGFP,#003fff,6,5,"('Negative', 'Hydrophobic', 19)",0.002894356005788712,0.0
MACCSFP48,1.0740242067208694e-05,-4.8105188302338675e-05,MACCSFP,#00c7ff,13,7,"('[#8]~[!#6;!#1](~[#8])(~[#8])', 0)",0.002894356005788712,0.006082725060827251
PharmacoErGFP353,1.0002472183912037e-05,0.0,PharmacoErGFP,#003fff,6,7,"('Negative', 'Hydrophobic', 18)",0.004341534008683068,0.0
PharmacoErGFP349,9.789933981596555e-06,0.0,PharmacoErGFP,#003fff,3,10,"('Negative', 'Hydrophobic', 14)",0.005788712011577424,0.0036496350364963502
PharmacoErGFP99,9.717228860894878e-06,-2.419889757510063e-05,PharmacoErGFP,#003fff,0,18,"('Donor', 'Hydrophobic', 16)",0.00723589001447178,0.0024330900243309003
PubChemFP809,9.622499500649973e-06,0.0,PubChemFP,#d600ff,16,2,SC1CC(N)CCC1,0.001447178002894356,0.0024330900243309003
PubChemFP661,9.605841141568927e-06,-2.4431336082875177e-05,PubChemFP,#d600ff,28,14,O-C-O-C-C,0.013024602026049204,0.00851581508515815
PharmacoErGFP157,9.468419492730806e-06,0.0,PharmacoErGFP,#003fff,8,9,"('Acceptor', 'Positive', 11)",0.00723589001447178,0.0012165450121654502
PharmacoErGFP347,9.130062689322038e-06,2.3694806972063276e-07,PharmacoErGFP,#003fff,1,12,"('Negative', 'Hydrophobic', 12)",0.004341534008683068,0.0036496350364963502
PubChemFP474,9.048348177220777e-06,-4.058605746259936e-06,PubChemFP,#d600ff,24,1,S:C:C:N,0.030390738060781478,0.014598540145985401
PubChemFP227,9.014531354267774e-06,0.0,PubChemFP,#d600ff,19,12,>= 1 any ring size 8,0.001447178002894356,0.0024330900243309003
PharmacoErGFP418,8.965731975563163e-06,0.0,PharmacoErGFP,#003fff,11,10,"('Hydrophobic', 'Aromatic', 20)",0.002894356005788712,0.0072992700729927005
PubChemFP157,8.942593227700968e-06,0.0,PubChemFP,#d600ff,21,13,>= 3 any ring size 5,0.002894356005788712,0.0
PharmacoErGFP54,8.888493584491286e-06,-1.1417892187282064e-08,PharmacoErGFP,#003fff,4,14,"('Donor', 'Positive', 13)",0.013024602026049204,0.004866180048661801
PubChemFP508,8.835522881278646e-06,-3.844254503126976e-05,PubChemFP,#d600ff,24,0,S=C-N-C,0.030390738060781478,0.014598540145985401
PharmacoErGFP346,8.128299223919555e-06,1.1686872891658595e-07,PharmacoErGFP,#003fff,1,11,"('Negative', 'Hydrophobic', 11)",0.002894356005788712,0.010948905109489052
PharmacoErGFP79,8.113663797548742e-06,0.0,PharmacoErGFP,#003fff,9,1,"('Donor', 'Negative', 17)",0.005788712011577424,0.0
PubChemFP458,8.092477363497164e-06,-0.00010487348404963903,PubChemFP,#d600ff,13,5,S(-O)(=O),0.002894356005788712,0.006082725060827251
PharmacoErGFP332,8.05912062157299e-06,0.0,PharmacoErGFP,#003fff,3,15,"('Negative', 'Negative', 18)",0.005788712011577424,0.0012165450121654502
PubChemFP155,8.01885669882152e-06,0.0,PubChemFP,#d600ff,20,15,>= 2 unsaturated non-aromatic nitrogen-containing ring size 5,0.001447178002894356,0.0012165450121654502
PharmacoErGFP250,7.679639768998214e-06,0.0,PharmacoErGFP,#003fff,4,12,"('Positive', 'Positive', 20)",0.001447178002894356,0.0
PubChemFP717,7.648829443873684e-06,-2.3751636035740376e-07,PubChemFP,#d600ff,28,9,Cc1ccc(Cl)cc1,0.004341534008683068,0.04866180048661801
PubChemFP511,7.152621834427553e-06,0.0,PubChemFP,#d600ff,20,0,S=C-N-[#1],0.001447178002894356,0.006082725060827251
PubChemFP207,6.981710480025161e-06,0.0,PubChemFP,#d600ff,13,14,>= 5 saturated or aromatic carbon-only ring size 6,0.005788712011577424,0.012165450121654502
PharmacoErGFP156,6.916306235560388e-06,0.0,PharmacoErGFP,#003fff,7,11,"('Acceptor', 'Positive', 10)",0.00723589001447178,0.0012165450121654502
PharmacoErGFP377,6.8215991962938816e-06,-1.9262691861698933e-05,PharmacoErGFP,#003fff,0,23,"('Negative', 'Aromatic', 21)",0.002894356005788712,0.004866180048661801
PharmacoErGFP341,6.586073104997148e-06,0.0,PharmacoErGFP,#003fff,1,5,"('Negative', 'Hydrophobic', 6)",0.002894356005788712,0.0012165450121654502
PubChemFP201,6.5384963758297054e-06,0.0,PubChemFP,#d600ff,12,14,>= 4 saturated or aromatic nitrogen-containing ring size 6,0.001447178002894356,0.01338199513381995
PharmacoErGFP335,6.458206363912922e-06,0.0,PharmacoErGFP,#003fff,2,16,"('Negative', 'Negative', 21)",0.00723589001447178,0.0
PubChemFP610,6.169412854639678e-06,1.6661777504145547e-05,PubChemFP,#d600ff,29,13,C-O-C-O-C,0.01447178002894356,0.00851581508515815
PubChemFP214,6.136007622392636e-06,0.0,PubChemFP,#d600ff,16,17,>= 1 saturated or aromatic carbon-only ring size 7,0.001447178002894356,0.004866180048661801
PubChemFP842,6.110681036175514e-06,4.052784974284407e-08,PubChemFP,#d600ff,24,8,CC1CC(N)CC1,0.001447178002894356,0.004866180048661801
PubChemFP473,6.050278417268906e-06,-2.1833289218564644e-05,PubChemFP,#d600ff,25,1,S-C:N:C,0.030390738060781478,0.014598540145985401
PharmacoErGFP276,5.893033451942475e-06,0.0,PharmacoErGFP,#003fff,2,18,"('Positive', 'Hydrophobic', 4)",0.005788712011577424,0.0024330900243309003
PharmacoErGFP375,5.655949704419516e-06,-1.3469865447590657e-05,PharmacoErGFP,#003fff,0,26,"('Negative', 'Aromatic', 19)",0.011577424023154847,0.006082725060827251
PubChemFP746,5.623025527146108e-06,0.0,PubChemFP,#d600ff,15,2,Sc1cc(N)ccc1,0.001447178002894356,0.0024330900243309003
PharmacoErGFP242,5.58077374063215e-06,5.1038927528779254e-09,PharmacoErGFP,#003fff,0,1,"('Positive', 'Positive', 12)",0.00723589001447178,0.0267639902676399
PubChemFP793,5.5189406083511194e-06,0.0,PubChemFP,#d600ff,27,5,NC1CCC(Br)CC1,0.0,0.0012165450121654502
PharmacoErGFP98,5.06004026112894e-06,0.0,PharmacoErGFP,#003fff,1,17,"('Donor', 'Hydrophobic', 15)",0.004341534008683068,0.0024330900243309003
PharmacoErGFP57,4.6917044919103645e-06,0.0,PharmacoErGFP,#003fff,7,7,"('Donor', 'Positive', 16)",0.004341534008683068,0.0
PharmacoErGFP304,4.657918264039385e-06,0.0,PharmacoErGFP,#003fff,3,1,"('Positive', 'Aromatic', 11)",0.001447178002894356,0.0
PharmacoErGFP306,4.640664936106376e-06,0.0,PharmacoErGFP,#003fff,4,2,"('Positive', 'Aromatic', 13)",0.004341534008683068,0.0
PharmacoErGFP78,4.531323047674007e-06,0.0,PharmacoErGFP,#003fff,8,0,"('Donor', 'Negative', 16)",0.00723589001447178,0.0012165450121654502
PharmacoErGFP56,4.428351097873762e-06,0.0,PharmacoErGFP,#003fff,6,9,"('Donor', 'Positive', 15)",0.004341534008683068,0.0
PharmacoErGFP231,4.310439117527487e-06,0.0,PharmacoErGFP,#003fff,5,19,"('Positive', 'Positive', 1)",0.002894356005788712,0.0036496350364963502
PharmacoErGFP307,4.132966364700508e-06,0.0,PharmacoErGFP,#003fff,4,4,"('Positive', 'Aromatic', 14)",0.004341534008683068,0.0
PharmacoErGFP326,4.08775402110928e-06,-1.2173060004450065e-08,PharmacoErGFP,#003fff,0,13,"('Negative', 'Negative', 12)",0.00723589001447178,0.0024330900243309003
PharmacoErGFP59,4.076206487069189e-06,0.0,PharmacoErGFP,#003fff,9,4,"('Donor', 'Positive', 18)",0.004341534008683068,0.0
PharmacoErGFP243,3.824177128852746e-06,0.0,PharmacoErGFP,#003fff,0,3,"('Positive', 'Positive', 13)",0.005788712011577424,0.004866180048661801
PharmacoErGFP18,3.590062260638849e-06,0.0,PharmacoErGFP,#003fff,10,5,"('Donor', 'Donor', 19)",0.004341534008683068,0.0
MACCSFP45,3.5768128500146545e-06,9.709293647741646e-06,MACCSFP,#00c7ff,19,18,"('[#6]=[#6]~[#7]', 0)",0.002894356005788712,0.0364963503649635
PharmacoErGFP240,3.506244383444379e-06,-3.141298965392281e-08,PharmacoErGFP,#003fff,0,2,"('Positive', 'Positive', 10)",0.002894356005788712,0.0267639902676399
PharmacoErGFP294,3.4846494374463077e-06,0.0,PharmacoErGFP,#003fff,7,14,"('Positive', 'Aromatic', 1)",0.008683068017366137,0.015815085158150853
PubChemFP475,3.432500568667507e-06,2.4912235523366633e-06,PubChemFP,#d600ff,26,0,S-C=N-C,0.030390738060781478,0.023114355231143552
PharmacoErGFP322,3.4320333680004644e-06,-1.5398683517187095e-07,PharmacoErGFP,#003fff,0,8,"('Negative', 'Negative', 8)",0.001447178002894356,0.0024330900243309003
PubChemFP233,3.336376148799225e-06,0.0,PubChemFP,#d600ff,18,13,>= 1 unsaturated non-aromatic heteroatom-containing ring size 8,0.0,0.0012165450121654502
MACCSFP13,3.3324415033564314e-06,-1.8059472112308406e-05,MACCSFP,#00c7ff,35,35,"('[#8]~[#7](~[#6])~[#6]', 0)",0.0,0.0036496350364963502
PubChemFP215,3.2325985279690883e-06,0.0,PubChemFP,#d600ff,14,18,>= 1 saturated or aromatic nitrogen-containing ring size 7,0.001447178002894356,0.004866180048661801
MACCSFP63,3.1781425191557133e-06,1.327961830321911e-05,MACCSFP,#00c7ff,29,35,"('[#7]=[#8]', 0)",0.0,0.009732360097323601
PharmacoErGFP61,3.0553616844897213e-06,1.121496193468019e-06,PharmacoErGFP,#003fff,0,9,"('Donor', 'Positive', 20)",0.008683068017366137,0.027980535279805353
PharmacoErGFP225,3.011487732240692e-06,0.0,PharmacoErGFP,#003fff,4,31,"('Acceptor', 'Aromatic', 16)",0.002894356005788712,0.0012165450121654502
PharmacoErGFP249,2.69247049633492e-06,0.0,PharmacoErGFP,#003fff,3,12,"('Positive', 'Positive', 19)",0.002894356005788712,0.0
MACCSFP56,2.6322266256095794e-06,6.351013373762093e-06,MACCSFP,#00c7ff,30,34,"('[#8]~[#7](~[#8])~[#6]', 0)",0.0,0.009732360097323601
PharmacoErGFP159,2.5626579838178287e-06,0.0,PharmacoErGFP,#003fff,9,7,"('Acceptor', 'Positive', 13)",0.004341534008683068,0.0
PubChemFP863,2.553816576877921e-06,0.0,PubChemFP,#d600ff,23,8,CC1C(N)CCC1,0.001447178002894356,0.0024330900243309003
PharmacoErGFP251,2.5418733269888527e-06,0.0,PharmacoErGFP,#003fff,4,13,"('Positive', 'Positive', 21)",0.001447178002894356,0.0
PharmacoErGFP337,2.4729770077280833e-06,0.0,PharmacoErGFP,#003fff,0,15,"('Negative', 'Hydrophobic', 2)",0.005788712011577424,0.0
PharmacoErGFP62,2.3247502370926654e-06,9.508650308243105e-07,PharmacoErGFP,#003fff,2,3,"('Donor', 'Positive', 21)",0.010130246020260492,0.029197080291970802
PharmacoErGFP345,2.3053747828516435e-06,2.1972013386495348e-07,PharmacoErGFP,#003fff,0,6,"('Negative', 'Hydrophobic', 10)",0.002894356005788712,0.030413625304136254
PharmacoErGFP319,2.2318614416039217e-06,0.0,PharmacoErGFP,#003fff,9,0,"('Negative', 'Negative', 5)",0.001447178002894356,0.0
PharmacoErGFP356,2.1932169425586956e-06,0.0,PharmacoErGFP,#003fff,8,4,"('Negative', 'Hydrophobic', 21)",0.001447178002894356,0.0
PharmacoErGFP303,2.17797096108141e-06,0.0,PharmacoErGFP,#003fff,3,0,"('Positive', 'Aromatic', 10)",0.001447178002894356,0.0
PubChemFP722,2.157528045720891e-06,0.0,PubChemFP,#d600ff,34,7,Oc1ccc(Cl)cc1,0.002894356005788712,0.0
PharmacoErGFP74,1.936088785625678e-06,0.0,PharmacoErGFP,#003fff,5,4,"('Donor', 'Negative', 12)",0.005788712011577424,0.0012165450121654502
PharmacoErGFP158,1.6610792353266568e-06,0.0,PharmacoErGFP,#003fff,8,7,"('Acceptor', 'Positive', 12)",0.005788712011577424,0.0012165450121654502
PharmacoErGFP256,1.547802701451495e-06,0.0,PharmacoErGFP,#003fff,7,4,"('Positive', 'Negative', 5)",0.001447178002894356,0.0012165450121654502
PubChemFP785,1.3570401294349388e-06,0.0,PubChemFP,#d600ff,33,8,OC1CCC(Cl)CC1,0.002894356005788712,0.0
PharmacoErGFP253,1.3031742789326728e-06,0.0,PharmacoErGFP,#003fff,6,8,"('Positive', 'Negative', 2)",0.001447178002894356,0.0
PharmacoErGFP331,1.0795398684426694e-06,0.0,PharmacoErGFP,#003fff,3,14,"('Negative', 'Negative', 17)",0.001447178002894356,0.0012165450121654502
PharmacoErGFP255,1.0286049901830907e-06,0.0,PharmacoErGFP,#003fff,7,6,"('Positive', 'Negative', 4)",0.001447178002894356,0.0012165450121654502
PubChemFP517,9.367514732794291e-07,0.0,PubChemFP,#d600ff,16,35,N-N-C-N,0.0,0.006082725060827251
PharmacoErGFP315,9.333391573496108e-07,0.0,PharmacoErGFP,#003fff,4,0,"('Negative', 'Negative', 1)",0.001447178002894356,0.0
PharmacoErGFP279,8.864097358896039e-07,0.0,PharmacoErGFP,#003fff,0,17,"('Positive', 'Hydrophobic', 7)",0.001447178002894356,0.0
PharmacoErGFP295,8.775829529739099e-07,0.0,PharmacoErGFP,#003fff,8,13,"('Positive', 'Aromatic', 2)",0.0,0.006082725060827251
PharmacoErGFP359,8.491537541455152e-07,0.0,PharmacoErGFP,#003fff,10,3,"('Negative', 'Aromatic', 3)",0.002894356005788712,0.0012165450121654502
PharmacoErGFP318,8.269898162382994e-07,0.0,PharmacoErGFP,#003fff,7,0,"('Negative', 'Negative', 4)",0.002894356005788712,0.0
PubChemFP599,7.855677534585048e-07,-0.004415776896884771,PubChemFP,#d600ff,17,23,[#1]-C-C=C-[#1],0.9942112879884226,0.9890510948905109
PharmacoErGFP330,7.31098996675783e-07,0.0,PharmacoErGFP,#003fff,3,13,"('Negative', 'Negative', 16)",0.001447178002894356,0.0024330900243309003
PubChemFP782,7.309293285628904e-07,-0.00039106831077095894,PubChemFP,#d600ff,35,13,OC1CCC(O)CC1,0.002894356005788712,0.0267639902676399
PubChemFP806,6.287797423287778e-07,0.0,PubChemFP,#d600ff,34,4,OC1CC(Cl)CCC1,0.002894356005788712,0.0
PharmacoErGFP310,5.684946933204316e-07,0.0,PharmacoErGFP,#003fff,4,3,"('Positive', 'Aromatic', 17)",0.001447178002894356,0.0
PubChemFP635,5.503017685981604e-07,0.0,PubChemFP,#d600ff,17,33,N-N-C-N-[#1],0.0,0.0036496350364963502
PharmacoErGFP19,5.405457798035584e-07,0.0,PharmacoErGFP,#003fff,10,4,"('Donor', 'Donor', 20)",0.004341534008683068,0.0
PharmacoErGFP311,4.3869141702623793e-07,0.0,PharmacoErGFP,#003fff,5,3,"('Positive', 'Aromatic', 18)",0.001447178002894356,0.0
PubChemFP209,4.2200765826283515e-07,0.0,PubChemFP,#d600ff,12,17,>= 5 saturated or aromatic heteroatom-containing ring size 6,0.0,0.0012165450121654502
PharmacoErGFP257,3.87137709556562e-07,0.0,PharmacoErGFP,#003fff,8,3,"('Positive', 'Negative', 6)",0.001447178002894356,0.0012165450121654502
PharmacoErGFP154,3.5131931275245165e-07,4.7674065606351235e-07,PharmacoErGFP,#003fff,6,14,"('Acceptor', 'Positive', 8)",0.024602026049204053,0.015815085158150853
PharmacoErGFP277,3.4346560801035153e-07,0.0,PharmacoErGFP,#003fff,1,16,"('Positive', 'Hydrophobic', 5)",0.001447178002894356,0.0
PharmacoErGFP252,2.3627576750673285e-07,0.0,PharmacoErGFP,#003fff,5,11,"('Positive', 'Negative', 1)",0.001447178002894356,0.0
PubChemFP22,2.2216276690523173e-07,0.0,PubChemFP,#d600ff,12,7,>= 16 O,0.001447178002894356,0.0
PubChemFP827,2.1010213951955237e-07,-0.00010035932064056396,PubChemFP,#d600ff,35,5,OC1C(Cl)CCCC1,0.001447178002894356,0.0024330900243309003
PubChemFP262,2.0325614891181232e-07,0.0,PubChemFP,#d600ff,21,14,>= 4 hetero-aromatic rings,0.001447178002894356,0.0
PubChemFP772,1.940537582845181e-07,0.0,PubChemFP,#d600ff,30,1,Nc1c(Br)cccc1,0.001447178002894356,0.0024330900243309003
PubChemFP401,1.807970356759725e-07,3.617514219289575e-07,PubChemFP,#d600ff,30,33,N(~O)(~O),0.0,0.009732360097323601
PubChemFP719,1.6924584561595069e-07,-0.0002790209867893356,PubChemFP,#d600ff,35,15,Oc1ccc(O)cc1,0.002894356005788712,0.0267639902676399
PharmacoErGFP293,1.1325248105986674e-07,-0.0009154668629267615,PharmacoErGFP,#003fff,7,16,"('Positive', 'Hydrophobic', 21)",0.01881331403762663,0.037712895377128956
PharmacoErGFP296,6.100855581836484e-08,0.0,PharmacoErGFP,#003fff,8,11,"('Positive', 'Aromatic', 3)",0.0,0.0012165450121654502
PubChemFP653,3.017793015480663e-08,0.0,PubChemFP,#d600ff,35,22,O-C:C:C-O,0.0,0.0012165450121654502
PharmacoErGFP317,2.7767267096745485e-08,0.0,PharmacoErGFP,#003fff,6,0,"('Negative', 'Negative', 3)",0.002894356005788712,0.0
PubChemFP561,2.0076543816305303e-08,0.0,PubChemFP,#d600ff,28,11,Cl-C-C=O,0.0,0.0012165450121654502
PharmacoErGFP232,1.8670131274323154e-08,0.0,PharmacoErGFP,#003fff,5,17,"('Positive', 'Positive', 2)",0.0,0.0012165450121654502
PubChemFP347,1.3204383808584907e-08,0.0,PubChemFP,#d600ff,30,13,C(~C)(~H)(~O)(~O),0.001447178002894356,0.0
PubChemFP723,6.705522526129215e-09,0.0,PubChemFP,#d600ff,27,1,Oc1ccc(Br)cc1,0.0,0.0012165450121654502
PharmacoErGFP247,3.1014580903487854e-09,4.280407569501321e-07,PharmacoErGFP,#003fff,3,6,"('Positive', 'Positive', 17)",0.001447178002894356,0.0036496350364963502
PubChemFP825,0.0,0.0,PubChemFP,#d600ff,22,5,OC1C(S)CCCC1,0.0,0.0
PubChemFP92,0.0,0.0,PubChemFP,#d600ff,16,12,>= 1 Ir,0.0,0.0
PubChemFP845,0.0,0.0,PubChemFP,#d600ff,26,11,OC1CC(O)CC1,0.0,0.0
PubChemFP829,0.0,0.0,PubChemFP,#d600ff,19,5,SC1C(S)CCCC1,0.0,0.0
PubChemFP830,0.0,0.0,PubChemFP,#d600ff,22,3,SC1C(N)CCCC1,0.0,0.0
PubChemFP847,0.0,0.0,PubChemFP,#d600ff,26,10,OC1CC(N)CC1,0.0,0.0
PubChemFP851,0.0,0.0,PubChemFP,#d600ff,24,7,SC1CC(N)CC1,0.0,0.0
PubChemFP854,0.0,0.0,PubChemFP,#d600ff,23,10,NC1CC(N)CC1,0.0,0.0
PubChemFP481,0.0,0.0,PubChemFP,#d600ff,13,4,O-S-C:C,0.0,0.0
PubChemFP844,0.0,0.0,PubChemFP,#d600ff,25,6,CC1CC(Br)CC1,0.0,0.0
PubChemFP843,0.0,0.0,PubChemFP,#d600ff,25,9,CC1CC(Cl)CC1,0.0,0.0
PubChemFP861,0.0,0.0,PubChemFP,#d600ff,25,11,CC1C(O)CCC1,0.0,0.0
PubChemFP479,0.0,0.0,PubChemFP,#d600ff,19,1,S-C-S-C,0.0,0.0
PubChemFP862,0.0,0.0,PubChemFP,#d600ff,23,6,CC1C(S)CCC1,0.0,0.0
PubChemFP841,0.0,0.0,PubChemFP,#d600ff,23,7,CC1CC(S)CC1,0.0,0.0
PubChemFP864,0.0,0.0,PubChemFP,#d600ff,25,10,CC1C(Cl)CCC1,0.0,0.0
PubChemFP865,0.0,0.0,PubChemFP,#d600ff,24,5,CC1C(Br)CCC1,0.0,0.0
PubChemFP868,0.0,0.0,PubChemFP,#d600ff,25,7,OC1C(N)CCC1,0.0,0.0
PubChemFP872,0.0,0.0,PubChemFP,#d600ff,24,6,SC1C(N)CCC1,0.0,0.0
PubChemFP875,0.0,0.0,PubChemFP,#d600ff,24,11,NC1C(N)CCC1,0.0,0.0
PubChemFP840,0.0,0.0,PubChemFP,#d600ff,24,10,CC1CC(O)CC1,0.0,0.0
PubChemFP838,0.0,0.0,PubChemFP,#d600ff,34,3,BrC1C(Br)CCCC1,0.0,0.0
PubChemFP837,0.0,0.0,PubChemFP,#d600ff,28,4,ClC1C(Br)CCCC1,0.0,0.0
PubChemFP836,0.0,0.0,PubChemFP,#d600ff,27,7,ClC1C(Cl)CCCC1,0.0,0.0
PubChemFP832,0.0,0.0,PubChemFP,#d600ff,30,2,SC1C(Br)CCCC1,0.0,0.0
PubChemFP831,0.0,0.0,PubChemFP,#d600ff,29,5,SC1C(Cl)CCCC1,0.0,0.0
PubChemFP866,0.0,0.0,PubChemFP,#d600ff,25,8,OC1C(O)CCC1,0.0,0.0
PubChemFP61,0.0,0.0,PubChemFP,#d600ff,16,11,>= 1 Cu,0.0,0.0
PubChemFP510,0.0,0.0,PubChemFP,#d600ff,12,34,[#1]-N-N-[#1],0.0,0.0
PubChemFP649,0.0,0.0,PubChemFP,#d600ff,32,23,O=N-C:C-O,0.0,0.0
PubChemFP766,0.0,0.0,PubChemFP,#d600ff,20,5,Sc1c(S)cccc1,0.0,0.0
PubChemFP762,0.0,0.0,PubChemFP,#d600ff,21,5,Oc1c(S)cccc1,0.0,0.0
PubChemFP754,0.0,0.0,PubChemFP,#d600ff,35,0,Brc1cc(Br)ccc1,0.0,0.0
PubChemFP753,0.0,0.0,PubChemFP,#d600ff,32,0,Clc1cc(Br)ccc1,0.0,0.0
PubChemFP62,0.0,0.0,PubChemFP,#d600ff,18,11,>= 1 Zn,0.0,0.0
PubChemFP625,0.0,-7.185092392170134e-07,PubChemFP,#d600ff,34,24,O=C-C:C-O,0.0,0.0012165450121654502
PubChemFP748,0.0,0.0,PubChemFP,#d600ff,26,1,Sc1cc(Br)ccc1,0.0,0.0
PubChemFP747,0.0,0.0,PubChemFP,#d600ff,28,5,Sc1cc(Cl)ccc1,0.0,0.0
PubChemFP745,0.0,0.0,PubChemFP,#d600ff,17,5,Sc1cc(S)ccc1,0.0,0.0
PubChemFP744,0.0,0.0,PubChemFP,#d600ff,33,3,Oc1cc(Br)ccc1,0.0,0.0
PubChemFP74,0.0,0.0,PubChemFP,#d600ff,14,13,>= 1 Ru,0.0,0.0
PubChemFP648,0.0,0.0,PubChemFP,#d600ff,30,35,O=N-C:C-N,0.0,0.0
PubChemFP65,0.0,0.0,PubChemFP,#d600ff,17,19,>= 1 As,0.0,0.0
PubChemFP817,0.0,0.0,PubChemFP,#d600ff,34,0,BrC1CC(Br)CCC1,0.0,0.0
PubChemFP650,0.0,0.0,PubChemFP,#d600ff,31,28,O=C-N-C=O,0.0,0.0
PubChemFP733,0.0,0.0,PubChemFP,#d600ff,34,1,Brc1ccc(Br)cc1,0.0,0.0
PubChemFP732,0.0,0.0,PubChemFP,#d600ff,32,3,Clc1ccc(Br)cc1,0.0,0.0
PubChemFP731,0.0,0.0,PubChemFP,#d600ff,28,7,Clc1ccc(Cl)cc1,0.0,0.0
PubChemFP728,0.0,0.0,PubChemFP,#d600ff,26,33,Nc1ccc(N)cc1,0.0,0.0
PubChemFP726,0.0,0.0,PubChemFP,#d600ff,28,6,Sc1ccc(Cl)cc1,0.0,0.0
PubChemFP725,0.0,0.0,PubChemFP,#d600ff,15,4,Sc1ccc(N)cc1,0.0,0.0
PubChemFP724,0.0,0.0,PubChemFP,#d600ff,19,4,Sc1ccc(S)cc1,0.0,0.0
PubChemFP66,0.0,0.0,PubChemFP,#d600ff,20,20,>= 1 Se,0.0,0.0
PubChemFP71,0.0,0.0,PubChemFP,#d600ff,22,9,>= 1 Zr,0.0,0.0
PubChemFP7,0.0,0.0,PubChemFP,#d600ff,17,9,>= 2 B,0.0,0.0
PubChemFP70,0.0,0.0,PubChemFP,#d600ff,21,9,>= 1 Y,0.0,0.0
PubChemFP60,0.0,0.0,PubChemFP,#d600ff,16,13,>= 1 Ni,0.0,0.0
PubChemFP6,0.0,0.0,PubChemFP,#d600ff,17,7,>= 1 B,0.0,0.0
PubChemFP767,0.0,0.0,PubChemFP,#d600ff,23,3,Sc1c(N)cccc1,0.0,0.0
PubChemFP768,0.0,0.0,PubChemFP,#d600ff,30,5,Sc1c(Cl)cccc1,0.0,0.0
PubChemFP816,0.0,0.0,PubChemFP,#d600ff,33,0,ClC1CC(Br)CCC1,0.0,0.0
PubChemFP52,0.0,0.0,PubChemFP,#d600ff,14,6,>= 1 Ca,0.0,0.0
PubChemFP526,0.0,0.0,PubChemFP,#d600ff,27,8,Cl-C:C-Cl,0.0,0.0
PubChemFP529,0.0,0.0,PubChemFP,#d600ff,26,8,Cl-C-C-Cl,0.0,0.0
PubChemFP811,0.0,0.0,PubChemFP,#d600ff,27,0,SC1CC(Br)CCC1,0.0,0.0
PubChemFP810,0.0,0.0,PubChemFP,#d600ff,26,6,SC1CC(Cl)CCC1,0.0,0.0
PubChemFP808,0.0,0.0,PubChemFP,#d600ff,18,4,SC1CC(S)CCC1,0.0,0.0
PubChemFP807,0.0,0.0,PubChemFP,#d600ff,31,4,OC1CC(Br)CCC1,0.0,0.0
PubChemFP80,0.0,0.0,PubChemFP,#d600ff,19,16,>= 1 Sn,0.0,0.0
PubChemFP534,0.0,0.0,PubChemFP,#d600ff,23,4,S-C:C-O,0.0,0.0
PubChemFP796,0.0,0.0,PubChemFP,#d600ff,34,2,BrC1CCC(Br)CC1,0.0,0.0
PubChemFP795,0.0,0.0,PubChemFP,#d600ff,32,4,ClC1CCC(Br)CC1,0.0,0.0
PubChemFP794,0.0,0.0,PubChemFP,#d600ff,27,6,ClC1CCC(Cl)CC1,0.0,0.0
PubChemFP789,0.0,0.0,PubChemFP,#d600ff,29,6,SC1CCC(Cl)CC1,0.0,0.0
PubChemFP788,0.0,0.0,PubChemFP,#d600ff,16,4,SC1CCC(N)CC1,0.001447178002894356,0.0012165450121654502
PubChemFP787,0.0,0.0,PubChemFP,#d600ff,18,5,SC1CCC(S)CC1,0.0,0.0
PubChemFP54,0.0,0.0,PubChemFP,#d600ff,20,9,>= 1 Ti,0.0,0.0
PubChemFP557,0.0,0.0,PubChemFP,#d600ff,29,17,N:C-O-[#1],0.0,0.0
