,smiles,malaria,rd_8,rd_32,rd_64,rd_128,rd_512,rd_1024,rd_2048,rd_4096,rd_8192,rd_16384
165,Clc1ccc(NC(=O)OCCn2nnnc2C(N3CCOCC3)c4ccc(Cl)cc4)cc1,0.16193156323197838,2,2,5,1,4,3,1,1,1,3
166,Nc1ccc2nc3ccc(N)cc3[s+]c2c1,-2.456902453378403,2,2,4,5,4,1,2,5,2,4
167,O=C(C=Cc1cn(nc1c2cccs2)c3ccccc3)N4CCN(CC4)c5ccncc5,-0.32776331778336043,3,5,5,3,4,1,4,4,5,1
168,CCOC(=O)c1ccc2N[C@H]([C@H]3CC=C[C@H]3c2c1)c4ccc(OC)c(c4)[N+](=O)[O-],-0.9416085398584448,2,3,3,1,1,2,2,5,1,1
169,O=C(NC1CCC(CCN2CCc3ccc(cc3CC2)c4cnccn4)CC1)\C=C\c5cccc(c5)C#N,-0.25707163954887907,3,2,5,3,3,1,2,5,3,4
170,CCN(CC)CCCC(C)Nc1cc(C=Cc2ccc(cc2)[N+](=O)[O-])nc3ccc(OC)cc13,-0.555102116394468,2,3,1,4,3,4,1,1,3,3
171,Cc1ccc(cc1)C(O)(CNCc2ccccc2)c3ccc(Br)cc3,0.8029428463828294,4,1,2,5,1,3,4,5,2,3
172,CCCN1CCN(CCCCNc2c3ccccc3nc4ccccc24)CC1,-0.8934889716726181,1,3,5,2,4,3,5,5,1,3
173,CCNc1cc(cc(c1)C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)CNCc3cccc(c3)C(F)(F)F)N4CCCCS4(=O)=O,-0.4897554276257266,1,2,2,4,3,1,2,2,5,4
174,CN(Cc1cnc2nc(N)nc(N)c2n1)c3ccc(cc3)C(=O)N[C@H](CCC(=O)OC(C)(C)C)C(=O)N[C@@H](CCC(=O)OC(C)(C)C)C(=O)OC(C)(C)C,0.023169302698865146,2,1,3,4,1,1,4,4,3,3
175,COc1ccccc1C(=O)N2CCN(Cc3ccc4ccccc4c3)CC2,2.525728644308256,2,1,1,3,5,5,4,2,4,1
176,CCCCCCOc1ccc(cc1)N2C(=NC(=NC2(C)C)N)N,-1.0658002896393997,1,3,2,1,5,5,1,1,4,3
177,COc1ccc(cc1)C(=O)N2CCC(CN3CCOC(C3)(c4ccccc4)c5ccccc5)CC2,-1.7652854511123814,3,2,5,2,1,4,2,2,5,5
178,Cc1cc2nc([nH]c2cc1C)c3cc(cnc3N)c4cccc(NS(=O)(=O)C)c4,-0.3978635086138085,5,5,3,4,5,4,2,1,5,2
179,Clc1cccc(OC2CCN(CCCC(NC(=O)NCc3ccccc3)c4ccc(Cl)c(Cl)c4)CC2)c1,-0.14834021134188136,3,5,4,5,4,4,3,2,1,3
180,C=CCOC(=O)N1CCC(CNCc2cccc(c2)c3cccc(c3)c4nc5ccccc5[nH]4)C1,-1.080127573554451,5,1,3,4,3,2,4,2,5,3
181,Fc1ccccc1C(=O)NC(NC(=S)Nc2ccc(Cl)cc2)C(Cl)(Cl)Cl,1.0043016091968684,2,5,2,3,4,2,4,1,1,3
182,CCOC(=O)c1c(C)noc1Nc2ccc(OC)cc2,-0.3972277529664628,3,5,1,2,5,3,3,5,4,1
183,CCS(=O)(=O)c1ccc(OC)c(c1)N=Nc2ccc(O)c3ncccc23,1.6009419235128362,5,1,2,3,5,4,1,5,2,1
184,CCCCCCCCCCCCCC(=O)Oc1ccccc1c2nc3cc(C)ccn3c2NC(C)(C)CC(C)(C)C,0.4206820739130247,3,1,4,4,3,4,5,3,2,5
185,CCCCCN(C(C)C1=Nc2ccccc2C(=O)N1c3ccccc3OCC)C(=O)Nc4ccccc4OC,-0.17078832098028165,1,1,1,1,2,3,3,2,2,4
186,Cc1ccc2oc(nc2c1)c3cccc(NC(=O)C(Cl)(Cl)Cl)c3C,2.70805020110221,4,5,4,4,5,5,4,1,1,5
187,CCCCCCCN1CC[C@@H](CC(=O)Nc2cnnc3ccc(OC)cc23)[C@H](C1)C=C,-0.6372188131392315,5,1,4,4,4,2,2,1,5,5
188,COc1ccc(NC(=O)Nc2cc(C)nc3ccccc23)cc1Cl,-0.3737458985096221,2,2,4,2,4,3,3,5,1,1
189,COc1cccc(n1)c2ccc(O)c(CNC(C)c3cccc4ccccc34)c2,-1.2566705933263853,5,5,1,1,2,5,5,5,2,5
190,C[C@@H](Nc1nc(NCc2ccccc2)c3sccc3n1)c4ccccc4,-0.08393491633318488,4,4,4,1,5,5,5,5,3,1
191,Cc1ccc(cc1)C2(CN3CCC(CC3)NC(=O)c4cc[nH]n4)CCCCC2,-1.4935408541154611,2,5,5,2,4,1,4,2,1,4
192,O=C(Nc1cccc(c1)c2csc(c2)c3nc4ccccc4[nH]3)c5ccncc5,-1.3638248969180282,4,2,3,2,2,2,4,5,1,1
193,CC(=O)Nc1cccc(c1)C(=O)Nc2cccc(c2)c3cccc(c3)c4nc5ccccc5[nH]4,-0.5215105043347572,1,3,1,4,4,1,5,3,2,5
194,COc1ccc2ncc(F)c(CCN3CC[C@@H](CNCc4ccc5OCCOc5c4C)C3)c2n1,0.030642559424714163,4,2,5,1,1,2,3,3,5,3
195,CN(C)c1cccc2c1nc(c3ccc4OCCc4c3)n2CCNCc5ccccc5,-0.30865122034863257,4,1,2,2,5,4,2,1,2,4
196,COc1ccc(cc1)c2cc3ncnc(N4CCN(CCN5CCCC5)CC4)c3s2,-0.18465488609071967,2,2,5,2,3,2,3,2,1,2
197,Cn1cnc2c(Nc3ccncc3)nc(nc12)c4ccc5ccccc5c4,-0.14245655047286865,4,2,5,1,1,4,5,1,1,3
198,C(NCc1ccc(cc1)c2ccc(s2)c3nc4ccccc4[nH]3)C5CCCO5,-0.1402455726554316,3,4,5,1,4,4,5,1,5,4
199,O=C(N[C@H]1CCN(Cc2ccc(OCCCN3CCCCC3)cc2)C1)Nc4cccc(Oc5ccccc5)c4,-0.32334306206551405,1,4,3,1,3,3,5,3,1,1
200,CN(Cc1ccc(NC(=O)CCC2CCN(CC2)C(=O)\C=C\c3ccc(Cl)c(Cl)c3)cc1)C4CCOCC4,0.5471643477829676,5,2,5,2,2,3,4,3,5,2
201,Cc1cccc2[nH]c(nc12)c3ccc(s3)c4ccc(CN5CCCCC5)cc4,-0.651332643892653,1,5,5,1,4,4,1,3,5,3
202,Clc1cc(cnc1N2CCC(CC2)Oc3ccccc3)C(=O)NCCCN4CCCC4=O,-1.1883831436993952,2,4,3,1,1,1,1,4,3,2
203,OC(COc1ccccc1CC=C)CN(C2CCCCC2)C3CCCCC3,-0.20617791997834764,5,2,4,1,2,3,4,5,5,3
204,Cc1cccc2cc(CNC34CC5CC(CC(C5)C3)C4)c(nc12)N6CCC(CC6)N7CCC(O)CC7,-0.23193205734728906,3,3,5,5,4,5,4,1,5,3
205,O=S(=O)(NCCN1CCCC1)c2ccc(s2)c3ccc(CN4Cc5ccccc5C4)cc3,-0.07258105202827668,2,3,5,3,3,1,3,1,3,5
206,CC(Cc1ccc(OCCCCOc2ccccc2)cc1)NCCCN3CCOCC3,-0.3219563211565796,5,3,2,5,3,1,2,4,1,1
207,Cc1ccnc(Nc2nc(cs2)c3ccc(Cl)cc3)c1,1.506297153514587,5,5,4,3,1,1,2,2,1,5
208,CCCN1C(=N)C(=CC2=C1N=C3N(C=CC=C3C)C2=O)C(=O)NC4CCCCC4,-0.7765287894989963,3,5,1,3,4,5,1,5,5,4
209,Nc1c2CCCCc2nc3ccc(NC(=O)c4ccc(cc4)[N+](=O)[O-])cc13,-1.440625942219036,5,4,1,5,5,3,2,3,4,4
210,[O-][N+](=O)c1cc(Oc2ccc(cc2)C(=O)Nc3ccc(Br)cn3)cc(Oc4cccc(Cl)c4)c1,0.22314355131420974,1,4,5,4,2,3,3,1,2,5
211,COc1ccc(cc1NC(=O)C(C)Nc2ccc(cc2)N(C)C)[N+](=O)[O-],-1.0700248318161971,2,3,4,1,3,4,5,3,1,1
212,COc1cc(NCCCC(C)N)c2ncccc2c1,-1.5371172508544744,1,2,4,1,1,4,2,2,1,2
213,CN(C)C(=O)n1cnc(n1)S(=O)(=O)N(C)c2ccc(Cl)cc2,-0.2653997000442456,3,4,5,1,4,4,2,5,1,2
214,COc1cc(C=NNc2nc3ccccc3[nH]2)cc(OC)c1OC,-1.7401162360762166,2,3,3,5,1,3,2,4,1,2
215,NC(=N)NN=CC(=O)Nc1ccc(Cl)c(Cl)c1,-0.3048970990361747,3,2,5,2,2,3,1,4,2,1
216,O=C(NCc1ccc(s1)S(=O)(=O)N2CCC(CN3CCC(CC3)c4c[nH]c5ccccc45)CC2)c6ccccc6,-0.17033988536225625,5,5,1,2,3,3,1,3,3,3
217,Cc1ccc(cc1)c2ccc3CCCC(=Cc3c2)C(=O)NCC4CCN(CC5CCN(CC5)C(=O)\C=C\c6ccc(Cl)c(Cl)c6)CC4,-0.2518524152556648,3,4,4,2,5,3,3,4,1,4
218,CCCCCCN1CCC(CC1)NCc2cccc(c2)[N+](=O)[O-],-0.4027895685583889,2,2,3,4,5,1,1,5,2,2
219,CCc1cccc2c(cn(CCOc3ccccc3Cl)c12)C#N,-0.6622300779252237,5,2,3,1,4,4,4,4,4,1
220,Cc1cc(N[C@@H](Cc2ccccc2)C(=O)NC3CCCC3)nc(NCc4ccccc4C)n1,0.2053242764656048,5,5,4,4,3,4,3,4,2,1
221,CCc1nnc2sc(nn12)c3cccc(NC(=O)c4ccc(OC)c(Cl)c4)c3,0.12689244449687095,5,5,1,4,5,1,5,1,2,4
222,Clc1ccc(CS(=O)(=O)N[C@@H]2CCN(C2)C#N)cc1Cl,-0.6320432609191838,1,4,1,3,5,5,2,5,5,3
223,FC(F)(F)c1cccc(NC(=O)C2=Cc3ccccc3OC2=O)c1,2.70805020110221,1,5,3,1,3,3,5,4,2,5
224,COC(=O)[C@]1(C)CC[C@]2(C)CC[C@]3(C)C4=CC=C5C(=C(O)C(=O)C=C5[C@]4(C)CC[C@@]3(C)[C@@H]2C1)C,0.22314355131420974,4,2,1,3,5,2,4,1,3,4
225,[O-][N+](=O)c1oc(C=CC=C2NC(=S)NC2=O)cc1,0.07061762712304256,2,2,3,5,5,2,5,4,2,3
226,Cc1ccc(cc1S(=O)(=O)NCC2CCCO2)c3nnc(Nc4ccc(OCC(=O)N)cc4)c5ccccc35,-0.28411501397610217,1,4,3,5,1,5,5,5,1,1
227,COCCN1CCC(CC1)N(Cc2ccc(cc2)c3ccc(OC(F)(F)F)cc3)C(=O)CN4C(=CC(=O)c5ccccc45)CCc6cccc(F)c6F,0.19333666875128688,2,3,2,5,5,3,2,5,2,5
228,CN1CCN(CC1)c2ccc(nn2)c3cccc(NC(=O)c4ccc(C)c(c4)[N+](=O)[O-])c3,-1.0961585036624462,5,3,5,4,2,3,5,3,2,4
229,OCCN1CCN(CC1)C2Cc3ccc(F)cc3Sc4ccc(Cl)cc24,-0.13221118105887922,4,1,1,5,3,2,5,4,4,3
230,Fc1ccc(cc1)C2CC(=NN2C(=O)CSc3nnc(CNC(=O)Cc4ccccc4)n3Cc5ccccc5)c6cccs6,2.1804174590198384,4,4,1,5,5,4,2,3,2,5
231,COc1ccc(NC(=O)CCNc2cc(C)nc(NCCc3ccccc3)n2)cc1,0.14635044695591126,2,2,5,5,3,1,1,5,3,3
232,Cc1ccc2[nH]c(cc2c1)c3ccccc3N,-0.07982765671531805,3,5,5,3,1,4,1,2,5,4
233,CCOc1ccc(C2CCN(CCN3CCC(CC3)NC(=O)c4ccc(cc4)c5ccc(cc5)C(F)(F)F)CC2)c(OCC6CC6)c1,-0.19155386489916396,2,3,2,2,4,2,2,2,1,5
234,COc1cc(cc(OC)c1OC)C(=O)NC(c2ccc3OCOc3c2)c4cc(Cl)c5cccnc5c4O,-0.8486320834003402,1,4,4,4,2,2,3,4,5,1
235,COc1ccc2ncc(F)c(CCN3CC(O)C(CNCc4nc5NC(=O)COc5cc4Cl)C3)c2n1,-0.18629731726609947,2,4,5,5,1,5,3,5,3,2
236,CC(C)(C)c1ccc(cc1)S(=O)(=O)N=C2CC(=Nc3ccc(O)cc3)C(=O)c4ccccc24,0.07520023256293523,1,2,2,4,2,3,4,3,3,4
237,COc1ccccc1c2ccc(s2)C(=O)NCC3CCCN(Cc4cccc(c4)C(F)(F)F)C3,0.4305429076427305,4,3,2,2,2,2,4,5,5,5
238,Oc1ccccc1CN2CCC(C2)NC(=O)c3ccc(cc3)c4ccccc4,-0.17700327595334725,2,3,5,5,5,5,4,2,2,3
239,COc1ccc(C=NNc2cc(C)nc3ccccc23)c4ccccc14,-0.2844014422751044,2,5,2,3,3,5,3,4,3,1
240,CCN1C(=Cc2cccc[n+]2C)Sc3ccc(C)cc13,0.2993635772256188,5,4,3,2,4,2,3,1,4,5
241,CCC(C)CC(=O)Nc1ccc(OC)c(c1)S(=O)(=O)N[C@@H]2CCN(C2)C#N,0.3955349354051528,5,5,1,3,5,3,1,3,2,1
242,CC(C)(C)c1ccc(cc1)N2C(=NC(=NC2(C)C)N)N,-3.623174525993551,5,1,5,4,5,3,5,3,1,3
243,CCN(CC)CCN1C(=O)c2ccc3C(=O)N(CCN(CC)CC)C(=O)c4ccc(C1=O)c2c34,-1.4126383364594923,1,3,1,3,4,3,3,2,3,2
244,OC1CCCN(Cc2ccc(cc2)c3ccc(s3)c4nc5cc(F)ccc5[nH]4)C1,-0.16131280304316192,1,2,5,5,2,1,4,1,3,1
245,Cc1ccc(CNc2cc(nc(n2)c3ccc(cc3)S(=O)(=O)C)C(F)(F)F)cc1,-0.6965167431650792,2,3,3,5,1,3,5,3,2,3
246,Clc1cccc(NC(=O)Nc2ccnc3ccccc23)c1Cl,-0.29434901789249973,2,3,2,3,2,1,3,3,4,3
247,C(CN1CCCCC1)Oc2ccc3cc4ccc(OCCN5CCCCC5)cc4nc3c2,-1.0555527992076628,5,2,2,4,2,1,4,5,1,1
248,CC(=O)N1C(C2=C(O)CCCC2=Nc3ccccc13)c4ccc(cc4)[N+](=O)[O-],0.22314355131420974,3,5,1,3,4,3,2,1,3,1
249,CCN(CC)CCNc1cc[nH]c2nc3ccc(cc3c12)[N+](=O)[O-],-1.62145169478977,2,5,3,3,3,5,5,4,3,4
250,CCCCCCCc1c(C)nc2cc(OC)ccc2c1O,-2.7675138452391144,4,4,3,5,1,5,4,2,2,5
251,CCC(=O)NNc1cc(nc(n1)N2CCCC2)N3CCCC3,-0.23572233352106986,1,3,4,2,2,4,3,1,3,4
252,Nc1nnc(c(N)n1)c2ccc(Cl)c(Br)c2,0.04341562527027691,1,3,4,3,2,2,5,2,3,4
253,Fc1cc(ccc1N2CCOCC2)N(CC3CCN(Cc4ccc(cc4)C(F)(F)F)CC3)C(=O)CC5CCCC5,-0.8397967928687987,4,5,5,2,3,4,4,5,2,1
254,CCCO\C(=C/1\C(C2=C(CC(CC2=O)c3ccc(Cl)cc3)N=C1C)c4ccccc4F)\O,-1.3708147902715042,4,4,2,1,1,2,4,5,2,4
255,Cc1[nH]cnc1c2cccc(NC(=O)c3cc4ccccc4s3)c2,-1.5598777210022483,1,5,2,1,2,1,1,4,3,4
256,COC(=O)c1sc(cc1N(CCCN2CCC(CC2)N3CCCCC3)S(=O)(=O)c4ccc(C)cc4)c5ccc(Cl)cc5,-0.29511281079903473,3,5,5,5,1,5,3,3,1,2
257,Cc1cc(Oc2cc(NC(=O)c3sc4N=CN(Cc5ccccc5F)C(=O)c4c3C)cc(c2)[N+](=O)[O-])ccc1Cl,0.13860300759133942,2,2,1,4,4,2,5,1,4,1
258,Clc1ccc(cc1)C(=O)Nc2ccc(cc2)C(=O)NCCN3CCC(CC3)c4oc(cn4)c5ccccc5,-1.4091127598468307,2,4,5,1,2,5,2,3,5,5
259,COc1ccc(NC(=O)\C=C\c2ccccc2Cl)cc1OCCN3CCC(CC3)c4nc5ccccc5[nH]4,-0.1537279786779782,3,3,4,1,5,2,2,2,4,2
260,CC(C)(C)CC(C)(C)Nc1c(nc2ccccn12)c3ccccc3OC(=O)C(c4ccccc4)c5ccccc5,-0.12556322297534575,5,1,5,1,4,3,4,3,3,3
261,COc1cc(NC(=O)\C=C\c2cc(F)cc(F)c2F)cc(OCCN3CCC(O)(CC3)c4ccccc4)c1,-1.7931225217622322,2,4,4,1,5,2,3,3,4,5
262,CNC(=O)CNC(=O)COc1cccc2ccccc12,-1.4870272850601804,3,3,3,1,1,2,5,1,5,5
263,COc1ccc(cc1)N=CC2C(=O)N(C(=O)c3ccccc23)c4ccc(OC)cc4,2.70805020110221,4,3,3,4,4,5,2,4,5,1
264,COc1ccc(OC)c(c1)c2ccc(O)c(CNC3CCCCC3)c2,-0.17197526473981034,3,3,3,2,5,5,1,3,3,2
265,Clc1ccc(\C=C\C(=O)NC2CCC(CN3CCC(CC3)c4c[nH]c5ccccc45)CC2)cc1,-0.319356724819658,1,5,1,3,4,4,2,1,2,3
266,C(Oc1ccc(COc2ccc(Cn3ccnc3)cc2)cc1)c4ccccc4,-0.054002099890718816,5,2,2,2,5,4,5,4,4,5
267,Fc1ccc2C=CC(=O)N3CC(CN4CCC(CC4)NCc5cccc(c5)c6cccs6)c1c23,-0.18179064775110448,4,3,2,1,4,1,2,4,3,5
268,CCN1C(=O)N(CCC(C)C)C2(CCN(Cc3cc(Cl)ccc3O)CC2)C1=O,-1.0555527992076628,2,2,4,1,4,4,4,3,3,1
269,COc1ccc(Nc2nccc(NCC(O)c3cccc(c3)C(F)(F)F)n2)cc1,-0.12110688828931,4,5,4,5,4,5,5,2,3,4
270,COc1cccc(COCC(O)CN(CCc2ccccn2)C(=O)c3ccccc3F)c1,-0.19248884494065435,2,3,3,1,1,1,1,2,2,3
271,CCNC(C)(C)CN(Cc1ccc(cc1)c2ccc(cc2)C(F)(F)F)C(=O)CN3C(=NC(=O)c4ccccc34)CCc5cccc(F)c5F,-0.2071722259045998,1,5,2,5,2,1,1,4,1,4
272,Cc1nc(N)nc(N)c1OCCCCCCOc2ccccc2,-1.4464060062813504,5,1,5,1,1,1,5,5,4,5
273,CC(C)N1CCN(CC1)C(=O)c2ccc(CNCCCN3CCN(CC3)c4cccc(Cl)c4Cl)s2,-0.3338626248219592,1,3,3,1,1,1,3,5,1,3
274,Cc1cc(Br)cc(Cl)c1OC(=O)c2oncc2,2.525728644308256,1,4,1,3,1,1,4,5,1,3
275,CC1(C)CC2=C(C(C(C#N)C(=N)O2)c3ccc(F)cc3F)C(=O)C1,2.70805020110221,5,3,1,4,2,1,1,5,2,1
276,CC(C)c1ccc2c(c1)C(=O)c3ccc(cc3S2(=O)=O)C(=O)O,-0.750330486003805,3,4,1,5,2,5,2,1,1,2
277,CCCN1CCc2c(C1)sc3nc(SCC(=O)c4ccccc4)nc(N)c23,0.3471295310952009,1,2,2,5,1,4,3,1,5,2
278,CC1CN(Cc2csc(Nc3ccccc3)n2)CC(C)O1,0.02282049541842176,5,3,5,2,5,4,4,2,3,3
279,Cc1cc(NCCCCCCN)nc(Nc2ccc(Cl)cc2)n1,-0.803985382496801,4,2,1,1,1,3,5,1,1,5
280,Cc1cc(NN=Cc2ccccc2[N+](=O)[O-])c3cc(F)ccc3n1,-0.408104370900172,5,4,4,1,2,4,5,5,4,3
281,C(N1CCCCC1)c2ccc(cc2)C3=Cc4ccccc4C5=NCCN35,-1.279055610450292,2,3,4,3,3,3,1,3,1,2
282,CCCOC(=O)C1C(C2=C(CC(CC2=O)c3ccc(OC)cc3)N=C1C)c4ccccc4Cl,-0.3384141208585543,3,2,5,4,5,2,5,2,1,3
283,Cc1c(sc2N=CN(Cc3cccc(F)c3)C(=O)c12)C(=O)Nc4cc(Sc5ccc(F)cc5)cc(c4)[N+](=O)[O-],-0.32801868340081414,4,3,1,4,5,2,1,5,5,2
284,COc1ccc2nccc([C@@H](O)CN3CCC(CC3)NCc4[nH]c5ccccc5c4F)c2c1,-1.3977647836071618,2,3,2,2,2,5,1,5,4,5
285,CCCc1cc(Cc2cnc(N)nc2N)ccc1OCCCCCC(=O)OCC,-0.702546586899896,2,5,5,4,4,5,5,5,5,4
286,CCCCOc1ccc(\C=C(\C#N)/c2nc(cs2)c3ccc(cc3)c4ccccc4)cc1,0.22314355131420974,5,5,3,3,3,2,3,1,5,5
287,OC12CC3CC(C1)CC(C3)(C2)n4nnc5c(cccc45)[N+](=O)[O-],-0.623621117911335,3,1,1,5,2,1,2,2,4,5
288,Clc1ccc(NC(=O)NCCCCCN2CCC(CC2)c3c[nH]c4ccccc34)cc1Cl,-0.08355233329423314,2,5,5,4,5,4,5,4,1,1
289,CCCC(=O)O[C@@H]([C@@H]1C[C@@H]2CCN1C[C@@H]2C=C)c3ccnc4ccccc34,-1.0936247471570706,4,5,2,3,4,3,2,5,5,3
290,Cc1oc(cc1)c2ccc(Cl)cc2Oc3cnc(N)nc3N,0.08091313796991781,4,1,5,1,1,4,1,3,1,1
291,CCCN(CCC)[P+](CCC)(N(CCC)CCC)c1ccc(cc1)[P+](CCC)(N(CCC)CCC)N(CCC)CCC,-1.6440293572037197,5,3,3,1,4,1,4,4,3,4
292,Cc1onc(c1)c2ccc3CCN(CCCOc4ccc5N(CCc5c4)C(=O)\C=C\c6ccccc6Cl)CCc3c2,0.20524383171620653,2,1,3,4,4,3,3,5,4,1
293,CCCOC(=O)c1c2CCCCCc2sc1NC(=O)c3c(I)cnn3C,0.2151113796169455,5,5,3,5,5,1,2,5,1,3
294,Oc1nc(nc2CN(CC3=COc4ccccc4C3=O)CCc12)N5CCCC5,0.22314355131420974,2,4,5,3,2,4,3,3,4,3
295,CC(C)C(=O)N(C)CCCNc1ccnc2cc(Cl)ccc12,-2.0356160621398063,5,4,2,3,2,2,1,1,5,1
296,CN1CCN(Cc2cccc(c2)c3ccc4c(Nc5ccc(Oc6cccnc6)cc5)ccnc4c3)CC1,-1.6489225672169092,1,4,3,4,1,2,5,4,1,1
297,COc1ccc2c(NCCc3ccccc3)cc(nc2c1)c4ccccc4,-0.01261973595684585,1,5,2,2,4,4,4,5,3,2
298,N(c1nc(c2ccccc2)c([nH]1)c3ccccc3)c4nc5ccccc5[nH]4,-0.4803012716365738,2,1,2,5,1,2,4,3,1,4
299,CCCNCc1ccc(nc1)c2ccc(CN(CCOC)C(=O)Cc3cccnc3)cc2,-0.19475487758084012,1,1,4,2,2,3,1,5,4,1
300,CCCCN(C)Cc1c(O)ccc2C(=O)C(=C(Oc12)C(F)(F)F)Oc3ccccc3OCC,0.6926970792795601,3,4,5,1,1,2,2,2,4,1
301,Clc1ccc(cc1)C(=O)Nc2ccc(cc2)C(=O)NCCCCN3CCC(CC3)c4ccc(Br)cc4,-0.33970196899636945,2,3,4,5,3,4,1,5,5,5
302,CC(C)(CNCc1ccc(cc1)C(F)(F)F)c2nc(c3ccc(Cl)c(O)c3)c([nH]2)c4ccncc4,-0.3093352829412576,1,5,2,2,2,2,4,1,2,1
303,COc1ccc2nc(C)cc(NN=Cc3cccc(Cl)c3)c2c1,-0.4588853470499837,4,5,5,3,4,1,3,1,1,2
304,COc1ccc(cc1OC)C2CC(=O)C3=C(C2)NC(=O)CC3c4ccc(O)cc4,0.5075402327744615,2,5,4,4,3,2,3,4,4,1
305,CCN1CCN(CC1)c2cc(C)c3cc(NC(=O)\C=C\c4ccccc4OC(C)C)ccc3n2,0.05562390374799701,3,2,3,2,4,3,3,5,3,4
306,CCCC1N=C(N)N=C(N)N1c2cccc(c2)C(F)(F)F,-0.520242162195021,1,4,2,3,2,5,5,3,1,1
307,CC(C)(CNC(=O)[C@H]1CCCN1)c2nc(c3ccc(Cl)c(O)c3)c([nH]2)c4ccncc4,0.242161313036912,4,4,1,5,5,5,4,4,2,5
308,FC(F)(F)c1ccc2[nH]c(nc2c1)c3ccc(cc3)c4cccc(NC(=O)c5ccncc5)c4,-1.0885614470247362,3,2,3,5,1,5,1,5,3,4
309,CC(C)(C)CC(C)(C)Nc1c(nc2ccccn12)c3ccccc3OC(=O)\C=C\c4ccccc4,-0.7830718880879322,5,5,4,4,1,3,3,4,2,2
310,COc1ccc(OC)c(c1)c2ccc(O)c(CNCC(C)C)c2,-0.05129329438755058,5,2,2,1,2,5,2,3,1,4
311,CCCO\C(=C/1\C(C2=C(CC(CC2=O)c3ccc(OC)c(OC)c3)N=C1C)c4ccccc4Br)\O,-2.569158202235591,5,2,5,4,3,1,2,3,3,3
312,Cc1ccc(OCCCCCCNCCO)c(C)c1,0.6775257996569886,4,2,1,4,1,5,5,3,5,2
313,COc1ccc(CCNC(=S)Nc2ccccc2Cl)cc1,1.5854525496835892,4,5,4,3,2,2,1,5,4,3
314,CCCCOC(=O)[C@H](CC=C)NC(=O)c1ccc(NS(=O)(=O)c2ccc3nc(N)nc(O)c3c2)cc1,-1.8684614388860967,2,3,1,2,3,2,2,4,3,5
315,CC(C)(C)OC(=O)N1CCC(CC1)c2c(cnn2c3ccc(F)cc3F)C(=O)Nc4cccc(c4)C(F)(F)F,0.2398039922073169,4,1,1,3,1,1,3,4,3,3
316,CN(C)CCCNC(=O)c1ccccc1Sc2ccccc2C#N,0.12887559444682847,2,2,1,3,2,2,1,5,2,5
317,COc1ccc(CNCc2ccsc2)cc1c3ccc(s3)S(=O)(=O)NCCN4CCCC4,-0.2671893826499131,5,1,5,1,2,3,2,4,2,2
318,FC(F)(F)c1cccc(c1)c2nc3CCN(Cc3s2)C4CCCC4,1.6808279085207734,5,3,5,2,3,5,2,1,3,3
319,CC(C)Cc1ccc(C=CC(=O)NC2CC2)cc1,0.14149956227369942,1,4,3,5,5,1,1,4,3,3
320,CC(C)N1CCN(CCCNc2c3ccccc3nc4ccccc24)CC1,-1.458054114038196,3,1,1,1,1,3,4,4,4,3
321,CC(C)(C)CNCC(C)(C)c1nc(c2ccc(Cl)c(O)c2)c([nH]1)c3ccncc3,-0.5088386191677882,5,2,2,5,5,2,1,4,5,4
322,Cc1cc2c3c(N)nc(N)nc3ccc2n1C,-2.406777657638936,1,2,3,3,5,4,5,3,2,2
323,CN1CCCN(CC1)c2ccnc3cc4CCN(C(=O)c5ccc(Cl)cc5)c4cc23,-0.2339079021167363,4,3,2,2,5,2,4,4,3,1
324,OC(CNCC1COc2ccccc2O1)c3ccccc3,2.4997952622817508,2,2,2,4,5,4,3,3,1,4
325,CO\C(=C/C=C/c1cc2cc(Cl)ccc2[nH]1)\C(=O)NCCCN3CCN(CC3)c4cc(Cl)ccc4OC,-0.13170824071926573,2,2,4,2,2,5,1,4,1,4
326,O=C(N1CCc2cc3nccc(N4CCN5CCC[C@H]5C4)c3cc12)c6ccc(s6)c7ccccn7,-0.2714532930299916,4,4,1,4,4,2,1,3,4,5
327,CCC(C)C(COC(=O)c1cc(OC)c(OC)c(OC)c1)N(C)CCN(C)C(COC(=O)c2cc(OC)c(OC)c(OC)c2)C(C)CC,-0.054292849611324495,3,4,2,3,4,2,5,5,3,1
328,COc1ccc(cc1[N+](=O)[O-])C(=O)Nc2cccc(c2)c3nc4ccccc4s3,2.70805020110221,3,2,2,2,3,5,1,1,5,4
329,COc1ccc(CCNC(=O)c2ccccc2O)cc1c3ccc(cc3)C(C)(C)C,-0.5749798560853026,3,4,4,3,5,4,3,1,1,4
330,N#CCc1ccc(Nc2nccc(Nc3ccc(Oc4ccccc4)cc3)n2)cc1,-0.2167250502834228,5,5,2,2,3,5,5,4,1,1
331,C(N1CCN(CC1)c2ccncc2)c3cccc(c3)c4ccc(s4)c5nc6ccccc6[nH]5,-1.9077216578829628,5,2,3,1,5,1,2,4,3,5
332,CC(C)n1ncc2c(cc(nc12)c3ccccc3)C(=O)N4CCCc5ccccc45,-0.5093032182136321,3,3,5,4,2,5,5,5,4,3
333,Fc1ccc(cc1F)C2=NN(CCCC2)S(=O)(=O)c3c(Cl)cc(Cl)cc3Cl,-0.5212817271171746,4,3,1,4,5,3,1,1,4,2
