,smiles,Lipop,rd_8,rd_32,rd_64,rd_128,rd_512,rd_1024,rd_2048,rd_4096,rd_8192,rd_16384
191,Nc1nc(Nc2ccc(F)c(Cl)c2)c3nc[nH]c3n1,2.75,5,5,5,3,2,4,5,2,3,5
192,CCCSc1nc(N[C@@H]2C[C@H]2c3ccccc3)c4nnn([C@@H]5C[C@H](O)[C@@H](O)[C@H]5O)c4n1,3.97,3,5,2,3,4,2,2,4,3,5
193,CSc1ccc(cc1)N2C(=NC(=NC2(C)C)N)N,-0.84,3,1,1,1,2,1,4,2,1,3
194,C[C@@H]1N[S@@](=O)(=NC1=O)c2cccc(c2)c3ccc(C)cc3,1.6,4,1,4,2,5,1,1,3,5,3
195,Nc1nc(N)nc(n1)c2cccc(c2)C(F)(F)F,2.4,3,4,2,1,5,1,1,3,4,2
196,Cc1cccc(CN2CCN(CC2)C(c3ccccc3)c4ccc(Cl)cc4)c1,3.39,4,3,4,1,2,3,5,1,3,4
197,Fc1ccc(cc1)S(=O)(=O)NC(=O)N2CCC(CC2)N3CCC(CC3)Oc4ccc(Cl)c(Cl)c4,1.79,2,2,4,2,4,3,4,2,2,1
198,OC(=O)COc1ccc(Cl)cc1CN2CCCN(CC2)S(=O)(=O)Cc3ccccc3,1.01,1,5,3,1,4,2,3,1,3,2
199,Clc1cccc(c1Cl)n2nnnc2NCc3ccccc3Oc4ccccn4,3.62,4,2,3,4,5,2,5,4,2,4
200,CN1CCCN(CC1)C(c2ccccc2)c3ccc(Cl)cc3,2.36,4,2,3,2,1,2,2,1,5,4
201,Clc1ccccc1CCNC(=O)c2cc(ccc2Cl)N3N=CC(=O)NC3=O,1.29,5,5,5,3,1,2,1,1,4,1
202,Clc1ccc2C(=O)C3=C(Nc2c1)C(=O)NN(Cc4ccccn4)C3=O,1.1,1,2,4,3,2,2,3,3,1,2
203,C[C@@H](NC(=O)[C@H]1CCCCN1)c2ccc(Nc3ncc4cc(ccc4n3)c5ccncc5)cc2,2.15,5,5,2,1,1,4,3,5,5,4
204,CC(C)CN1C(=O)N(C)C(=O)c2c1sc(Cc3cccc4ncccc34)c2C(=O)N5CC[C@@H](O)C5,1.98,3,1,4,3,5,4,2,1,4,4
205,C[C@H](NC(=O)[C@@H]1CCCC[C@H]1C(=O)N2CCc3[nH]c4ccc(F)cc4c3C2)C#N,3.5,3,2,4,1,1,2,4,4,1,4
206,CC(C)C(NC(=O)CN1C(=O)C(=CC=C1c2ccccc2)NS(=O)(=O)N)C(=O)C(F)(F)F,1.17,5,2,1,3,5,1,2,3,1,1
207,OC(=O)C1CCN(CC1)c2ncccc2c3ccc(Cl)c(c3)C(=O)NCC4CCCCCC4,2.53,3,5,3,3,5,3,4,2,2,5
208,Clc1ccc(CNC(=N)SCCCc2c[nH]cn2)cc1,1.13,2,4,5,4,2,5,1,5,3,1
209,Cc1ccc(cc1)c2cccc(c2)c3nn[nH]n3,1.3,5,2,5,4,5,3,2,2,2,3
210,Cc1ccc2c(n1)c(Sc3ccc(Cl)cc3)c(C)n2CC(=O)O,0.35,2,2,5,2,3,1,1,2,3,4
211,CN(C1CCN(C)CC1)c2nccc(Nc3cc(NC(=O)c4ccnc(c4)N5CCOCC5)ccc3C)n2,1.8,5,2,4,1,5,5,4,4,2,4
212,CCCCCC[C@H]1OC(=O)CNC(=O)[C@H](NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H]1C)[C@H](C)CC)[C@H](C)O,3.2,1,4,5,1,5,2,3,2,2,4
213,CN[C@@H](C)C(=O)N[C@@H](C1CCCCC1)C(=O)N[C@H]2CCN(C2)C(=O)c3ccccc3,0.82,5,4,5,1,4,2,3,5,3,1
214,Cc1cnc([nH]1)c2ccc(C)c(NC(=O)c3ccc(OCc4ccccn4)cc3)c2,3.19,3,1,4,5,5,3,1,4,2,2
215,O=C(NCCSCc1ccccc1)c2ccccc2,3.3,2,3,5,3,4,4,1,5,1,4
216,OC(=O)[C@@H](Cc1ccccc1)N2CCC(CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4)CC2,2.5,5,4,1,1,1,4,3,1,2,1
217,CC(C)CN1C(=O)N(C)C(=O)c2c1sc(Cc3c[nH]c4ccccc34)c2C(=O)N5CC[C@@H](O)C5,2.35,4,2,2,5,3,2,2,4,1,2
218,C[C@H](Nc1cnc(C)c(Nc2cc(C)[nH]n2)n1)c3ccc(F)cn3,1.73,4,4,2,1,5,4,3,4,5,1
219,C(CN1CCCCC1)C2CCc3cc(OCc4ccc(cc4)c5ccccc5)ccc3C2,3.3,5,1,3,2,2,5,3,3,1,2
220,Nc1ccccc1NC(=O)c2ccc(cc2)C3CCN(Cc4ccc(cc4)C(=O)NC5CC5)CC3,2.31,3,4,3,2,2,4,2,3,3,4
221,CC(Cc1cccc(CNCCc2c(Cl)cccc2Cl)c1)NC[C@H](O)c3ccc(O)c4NC(=O)Sc34,2.41,4,3,4,2,4,3,3,3,1,1
222,OCC[C@@]1(CCCNC1)c2ccc(Cl)c(Cl)c2,0.61,3,4,4,1,3,4,3,3,3,2
223,COc1ccccc1C(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N3CCN(Cc4ccc(F)cc4)CC3)C#N,3.57,1,4,5,2,2,1,5,3,2,5
224,CN(C)c1nc(N[C@@H]2CC[C@@H](CC2)NC(=O)c3ccc(F)c(F)c3)nc4ccccc14,3.13,2,3,1,2,5,5,3,5,1,4
225,CCCNC[C@@H](O)COc1ccccc1C(=O)CCc2ccccc2,1.56,1,4,5,4,3,1,3,3,1,1
226,Oc1c2C(=O)N(NC(=O)c2nc3cc(Cl)ccc13)C(C4CC4)c5ccncc5,0.7,4,2,3,4,1,3,3,3,1,3
227,Cc1cc(OC2CCN(CC3CCN(CC3)[C@@](C)(Cc4ccc(F)cc4)C(=O)O)CC2)ccc1Cl,2.08,5,1,3,4,5,4,2,5,2,4
228,O=C(CCc1ccccc1)c2ccccc2,3.77,5,5,3,5,1,3,3,1,1,1
229,CCCCc1ncc(\C=C(/Cc2cccs2)\C(=O)O)n1Cc3ccc(cc3)C(=O)O,-0.9,2,5,1,4,3,5,4,5,2,3
230,OC(=O)[C@H](Cc1ccccc1)N2CCC(CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4)CC2,2.5,1,4,2,5,5,2,3,2,1,4
231,C(C(C1CCCCC1)C2CCCCC2)C3CCCCN3,3.02,2,1,3,5,3,1,1,3,4,2
232,COc1cc(Nc2nccc(n2)N(C)c3cc(CO)ccc3C)cc(c1)N4CCOCC4,3.9,3,3,4,2,2,3,3,2,5,5
233,O=C(Nc1nc2C(=O)NC=Nc2s1)c3ccccc3,1.94,1,2,5,2,4,1,1,5,1,4
234,CC[C@H](NC(=O)c1c([S+](C)[O-])c(nc2ccccc12)c3ccc(F)cc3)c4ccccc4,3.72,3,2,2,4,4,1,1,2,4,3
235,CC1=CN([C@H]2CCCN(C2)S(=O)(=O)c3ccc(O)c(Oc4cccc(c4)C(F)(F)F)c3)C(=O)NC1=O,2.27,1,3,5,5,1,4,5,5,4,1
236,COc1cccc([C@H](O)C2CCN(CCc3ccc(F)cc3)CC2)c1OC,1.7,1,2,2,5,4,3,2,1,3,4
237,COc1ccc2nc(N[C@H]3CCC[C@@H](C3)NCc4ccsc4)ccc2c1,2.43,4,4,2,3,5,5,2,5,5,5
238,CN1CCN(CC1)c2ncnc3c2sc4nc(C)cc(C)c34,3.2,3,1,5,3,5,4,4,5,4,2
239,CC(C)(C)OC(=O)N1CCN(CC1)c2ncc(OCc3ccc(cc3)S(=O)(=O)C)cn2,3.27,1,3,4,3,5,5,2,1,5,3
240,O=C(COc1ccccc1)N2CCOCC2,0.75,5,3,1,1,2,3,4,2,5,4
241,Cc1nnsc1C(=O)Nc2ccccc2,0.97,5,4,1,5,3,1,4,3,4,1
242,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@@H]12,1.07,5,1,5,4,4,3,5,2,4,1
243,CC1=CN([C@H]2CCCN(Cc3ccc(C(=O)O)c(Oc4cccc(c4)C(F)(F)F)c3)C2)C(=O)NC1=O,-0.38,2,5,4,1,5,4,5,4,5,3
244,COc1cc(O)cc2OC=C(C(=O)c12)c3ccc(O)cc3,2.0,2,1,3,5,1,4,3,5,1,4
245,O=C(C1CCCCC1)N2CC3N(CCc4ccccc34)C(=O)C2,2.43,2,1,3,4,3,5,3,4,1,2
246,Cc1ccccc1N2C(=Nc3cccc(C)c3C2=O)Cn4nc(c5ccc(O)c(F)c5)c6c(N)ncnc46,3.55,1,1,1,3,2,2,4,1,1,4
247,Nc1cc(nc2ccc(Nc3cc(nc(N)n3)c4cccc(Cl)c4)cc12)c5ccc(F)cc5,2.5,5,5,3,2,1,1,3,3,5,2
248,O=C1NC=Nc2[nH]ncc12,-0.42,3,5,3,5,5,2,3,1,3,1
249,C[C@H](NC(=O)c1c(C)nn(C2CCOC2)c1NS(=O)(=O)c3ccc(C)cc3)C(C)(C)C,0.78,4,5,1,3,4,3,4,1,2,4
250,Fc1ccc(SC2=NN3C=NC(=O)C(=C3C=C2)c4c(Cl)cccc4Cl)c(F)c1,2.74,1,4,3,4,2,5,2,4,5,3
251,CC(C(=O)O)n1c(C)c(Sc2ccc(Cl)cc2)c3cc(Cl)ccc13,3.56,5,3,2,1,4,2,3,2,4,5
252,NC(=O)c1sc(cc1N)c2ccccc2,2.33,5,5,2,3,3,2,5,2,3,1
253,Cc1ccc2c(c1)c(c(C)n2CC(=O)O)c3ccnc4cc(Cl)ccc34,1.59,2,5,5,2,2,2,1,5,1,2
254,COc1ccc2ncc(F)c(CCN3CCC(CC3)NCc4cc5OCCOc5cn4)c2n1,1.46,2,2,1,1,3,1,2,3,2,5
255,CS(=O)(=O)c1ccc(cc1)c2cnc(N)c(c2)c3ccc(nc3)C(F)(F)F,2.4,5,5,1,1,3,3,4,1,2,4
256,O=C1CCOc2nc(CCc3ccccc3)ccc12,2.5,4,3,5,3,5,4,3,1,3,5
257,Clc1ccc2OC(=O)Nc2c1,2.16,1,4,1,2,5,1,4,4,2,4
258,CC(C)C(=O)NCCNCC(O)COc1ccc(O)cc1,-0.15,1,4,4,5,1,4,3,1,5,3
259,NC1(CCC1)c2ccc(cc2)c3nn4cccc4cc3c5ccccc5,3.3,2,1,3,1,3,2,1,4,3,5
260,OC(=O)COc1ccc(cc1CN2CCN(CC2)S(=O)(=O)c3ccccc3)C(F)(F)F,0.4,4,4,5,2,3,3,4,5,3,4
261,CSCCC(NC(=O)c1sccc1Cl)c2nc3ccccc3[nH]2,3.69,1,2,4,1,3,2,1,3,5,5
262,COc1ccnc(CCc2nc3cccnc3[nH]2)c1,1.69,4,1,1,1,5,5,4,2,4,2
263,[O-][N+](=O)c1cccc(c1)C(=O)Nc2nc3ccccc3n2CCN4CCOCC4,3.3,2,4,4,5,3,5,2,2,4,3
264,CC(C)[C@@H](CO)NS(=O)(=O)c1ccc(Cl)s1,2.3,3,5,1,3,5,3,1,4,3,1
265,CC(C)C(NC(=O)CN1C(=O)C(=CC=C1c2cccnc2)NC(=O)OCc3ccccc3)C(=O)C(F)(F)F,3.05,3,5,4,4,5,1,5,1,5,4
266,COc1ccc2nccc([C@H](O)C3CC4CCN3CC4C=C)c2c1,2.16,5,5,4,5,5,2,3,2,4,4
267,N#CC[C@H](C1CCCC1)n2cc(cn2)c3ncnc4[nH]ccc34,2.55,2,3,4,1,5,2,2,5,1,4
268,Clc1ccc(Cl)c(c1)S(=O)(=O)Nc2nccs2,1.14,5,1,5,1,2,1,4,1,4,4
269,O=C1COC2(CCN(CC2)S(=O)(=O)c3ccc(cc3)c4ccc5cnccc5c4)CN1C6CC6,3.32,2,4,2,4,2,5,3,5,4,3
270,COc1ccc(cc1)c2cc(Nc3ccn(C)n3)n4ncc(C#N)c4n2,2.97,5,3,4,2,2,5,3,1,4,2
271,Cc1cc(C(=O)CN2C=C(C=CC2=O)C(F)(F)F)c(C)n1Cc3ccccc3,3.46,1,5,5,3,4,1,5,2,3,2
272,Oc1ccc2nc(sc2c1)c3ccccc3,3.99,5,3,4,2,4,1,4,5,4,4
273,NS(=O)(=O)c1nc2ccccc2s1,1.35,4,2,4,3,1,2,1,5,1,1
274,CS(=O)(=O)c1ccc(c(Cl)c1)c2cc(Cl)ccc2OCC(=O)O,-0.75,1,5,2,1,3,1,3,4,1,4
275,OC[C@H]1C[C@H]([C@H](O)[C@@H]1O)n2nnc3c(N[C@@H]4C[C@H]4c5ccc(F)c(F)c5)nc(SCCC(F)(F)F)nc23,3.99,5,2,4,2,3,2,2,3,4,3
276,NC(=O)c1ccccc1OCc2ccccc2,2.5,4,5,1,4,4,5,5,3,3,3
277,CC1CC(=O)Nc2ccccc2N1,0.56,5,2,1,5,4,2,3,3,3,1
278,NC(=O)N1c2ccccc2CC(=O)c3ccccc13,1.28,5,2,5,2,5,2,2,5,5,2
279,Cc1ccc(F)cc1S(=O)(=O)N[C@@H]2CCN(Cc3ccc(cc3)c4ccccc4)C2,4.0,1,3,3,5,2,1,4,1,1,3
280,COc1ccc(cc1OC)C2=COc3cc(O)cc(O)c3C2=O,2.8,4,3,3,2,2,2,5,3,2,5
281,CC(=O)Nc1ccc2c(c1)c(Sc3ccc(Cl)cc3)c(C)n2CC(=O)O,0.2,2,5,2,1,3,1,1,2,3,3
282,O=C1CCOc2nc(ccc12)C#CC3CCCC3,3.0,3,3,5,2,5,3,4,1,2,5
283,CN1CCN2C(C1)c3ccccc3Cc4cccnc24,2.82,4,3,4,1,5,5,2,5,4,5
284,COc1ccccc1c2nnc(N)[nH]2,0.91,3,5,1,3,1,5,1,5,2,5
285,COc1ccc(cc1OC)N2CCN(CC2)C(=O)[C@@H]3CCCC[C@H]3C(=O)NC4(CC4)C#N,1.4,3,3,4,2,1,3,3,4,5,5
286,CCN(C1CCN(CCC(c2ccccc2)c3ccc(NS(=O)(=O)C)cc3)CC1)C(=O)Cc4ccc(cc4)S(=O)(=O)C,1.84,4,4,5,2,1,1,2,3,3,5
287,O[C@@H](CNCCSCCCNCCc1ccccc1)c2ccc(O)c3NC(=O)Sc23,0.12,5,2,1,5,2,2,1,5,4,5
288,CC(C)(C)NS(=O)(=O)c1cncc(c1)c2ccc3nc(NC(=O)NCC(=O)N4CCOCC4)nn3c2,0.96,4,5,5,2,4,2,4,5,3,1
289,CC[C@H](NC(=O)c1c([S+]([O-])C(C)C)c(nc2ccccc12)c3ccccc3)c4ccccc4,3.81,3,5,4,1,4,1,1,3,5,1
290,COc1cc(OC)c(cc1NC(=O)COC(=O)C)S(=O)(=O)N2C(C)CCc3ccccc23,2.07,5,1,4,4,1,2,1,3,2,3
291,C[C@]1(CCCN1c2nc(Nc3cc([nH]n3)C4CC4)c5cccn5n2)C(=O)Nc6ccc(F)nc6,3.16,4,3,5,3,1,1,5,1,3,2
292,CC1CN(C(=O)c2ccccc2)c3ccccc3NC1=O,1.73,1,3,3,5,5,3,5,5,2,1
293,COc1cc2ncn(c3cc(OCc4ccccc4C(F)(F)F)c(s3)C(=O)O)c2cc1OC,0.84,3,5,2,3,4,3,1,5,3,1
294,O[C@@H](CNCCCSCCNCCc1cccc(Cl)c1Cl)c2ccc(O)c3NC(=O)Sc23,1.74,3,1,3,1,3,2,2,4,2,3
295,NC(=O)Nc1cc(sc1C(=O)N[C@H]2CCCNC2)c3cccc(F)c3F,1.32,5,1,3,4,4,2,1,5,5,2
296,CC(C)C(=O)Nc1nc(cc2ccccc12)c3ccccn3,2.7,1,3,2,3,3,4,5,2,5,3
297,Nc1nc(N)c2nc(c(N)nc2n1)c3ccccc3,1.16,2,5,2,5,5,1,4,3,2,2
298,C[C@@](O)(C(=O)Nc1ccc(cc1Cl)S(=O)(=O)NCC=C)C(F)(F)F,3.07,3,5,1,5,2,3,5,2,2,3
299,COc1ccc(cc1)C(=O)NCc2cn(nn2)c3cc(C)nc4ccc(OC)cc34,3.5,3,2,4,1,1,1,2,3,2,4
300,Oc1ccc(CCNCCCS(=O)(=O)NCCOCCc2cccc(Cl)c2)c3sc(O)nc13,1.92,1,2,4,2,5,5,3,1,4,1
301,NC12CC3CC(CC(C3)C1)C2,-0.98,3,5,5,4,2,2,5,4,5,3
302,CNC(=O)c1cc(c2nc(cc(n2)C3(CC3)S(=O)(=O)C)N4CCOCC4)c5cc[nH]c5c1,1.7,3,3,5,5,4,5,2,3,2,4
303,O=C1Nc2ccccc2C(=O)C=C1,1.02,5,5,5,2,2,1,2,4,1,3
304,CC[C@@H](NC1=C(Nc2cccc(C(=O)N(C)C)c2O)C(=O)C1=O)c3oc(C)cc3,2.32,2,5,2,5,1,3,2,1,2,1
305,Fc1ccc(CN2CCN(CC2)C3=Nn4c(CC3)nnc4C(F)(F)F)cc1,2.8,2,3,1,1,2,5,2,5,1,2
306,Clc1ccc(cc1)C2(CCCC2)C(=O)Nc3oc(nn3)C(=O)Nc4ccc(cc4)N5CCOCC5,3.72,1,5,2,1,3,5,5,3,1,3
307,CC[C@H](NC(=O)c1c(CN(C)C)c(nc2ccccc12)c3ccccc3)c4ccccc4,4.18,2,4,3,4,5,4,3,1,4,3
308,CCOC(=O)Nc1cccc(c1)[C@H](N2CCN(Cc3nc[nH]c3C)CC2)c4ccc(cc4)C(=O)N(C)CC,2.32,1,1,1,3,3,4,1,3,4,2
309,Nc1nc(cs1)c2ccccc2,2.43,3,3,2,5,1,1,3,3,1,2
310,COc1ccnc(CCc2nc3cc(Br)cnc3[nH]2)c1,2.92,4,2,1,5,1,5,3,1,5,3
311,Nc1nnc(c(N)n1)c2cccc(Cl)c2Cl,1.38,3,2,5,1,1,1,1,2,3,4
312,CCOc1ccc2oc(C(=O)NC(CCSC)c3nc4ncccc4[nH]3)c(C)c2c1,4.23,2,2,4,3,3,4,5,4,4,1
313,CCOC(=O)C(CCc1ccccc1)NC2CCc3ccccc3N(CC(=O)O)C2=O,-0.2,2,4,4,2,4,2,1,4,2,4
314,COc1ccc(Cl)c(Nc2ncnc3cc(OCC4CCN(C)CC4)c(OC)cc23)c1,2.0,5,4,3,2,5,3,5,2,3,5
315,CS(=O)(=O)C1(CC1)c2cc(nc(n2)c3cccc(N)c3)N4CCOCC4,1.35,3,2,5,1,1,1,2,2,2,2
316,Nc1ncc(nc1C(=O)Nc2cccnc2)c3ccc(cc3)S(=O)(=O)N4CCOCC4,2.83,5,2,2,4,2,1,3,3,5,4
317,CS(=O)(=O)NCC(NC(=O)C1(N)CCN(CC1)c2ncnc3[nH]ccc23)c4ccc(Cl)cc4,2.1,4,1,5,1,1,1,5,2,2,5
318,CN1CCN(CC1)c2ccc(NC(=O)c3oc(Nc4ccccc4F)nn3)cn2,2.36,3,1,5,3,1,3,5,3,3,5
319,CC[C@H](NC(=O)c1c([S+](C)[O-])c(nc2cc(Br)ccc12)c3ccccc3)c4ccccc4,3.18,1,5,3,3,5,2,2,5,2,1
320,COc1cc(ccc1Nc2ncc(Cl)c(n2)c3cnc4c(F)cc(F)cn34)N5CCN(CC5)C(=O)C,3.2,4,5,4,1,1,2,4,1,5,1
321,CON(C)C(=O)c1c(Cn2c(C)nc(Cl)c2Cl)sc3N(CC(C)C)C(=O)N(C)C(=O)c13,2.23,5,3,2,3,3,3,1,5,5,2
322,NC1(CCN(CC1)c2ncnc3[nH]ccc23)C(=O)NC(C4CC4)c5ccc(Cl)cc5,3.4,2,4,1,3,5,5,4,5,4,5
323,O[C@H](CNC(=O)c1n[nH]c2ccccc12)CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4,2.95,4,1,5,4,5,5,4,4,2,5
324,COc1cc(N2CCN(C)CC2)c3nc(cc(N(C)C)c3c1)C(=O)Nc4ccc(cc4)N5CCOCC5,3.3,1,1,5,1,3,3,2,5,3,3
325,CN1CCC(CC1)n2cc(c(C)n2)c3cnc(N)c(c3)c4oc5ccccc5n4,3.4,1,3,5,5,3,4,3,3,5,2
326,CC1N(C(=O)c2ccccc2)c3ccccc3NC1=O,2.11,2,5,5,4,4,1,1,4,4,4
327,CC(C)N1CCN(Cc2oc(nc2)c3cc(cc4[nH]ncc34)c5cccc6[nH]ccc56)CC1,3.49,3,3,5,3,2,1,5,2,5,2
328,CC(C)C(NC(=O)CN1C(=O)C(=CN=C1c2ccccc2)NC(=O)OCC(F)(F)F)C(=O)C(F)(F)F,2.37,4,1,1,3,5,4,2,5,5,2
329,Cc1ccc(Cl)c(Nc2ccccc2C(=O)O)c1Cl,2.33,1,3,3,1,4,1,4,2,2,5
330,COc1ccc2N=CC(=O)N(CCN3CC[C@@H](NCc4cc5OCCOc5cn4)[C@@H](O)C3)c2c1,0.78,4,3,3,3,1,5,3,2,2,4
331,CCOc1cc2nccc(Oc3cnc(CC(=O)Nc4n[nH]c(CC)c4C)c(OC)c3)c2cc1OC,3.29,5,4,3,1,5,4,1,1,1,3
332,CCNc1nc(Nc2ccccc2)nc(n1)C#N,3.11,1,2,4,3,4,3,5,5,1,3
333,O=C1CCOc2nc(\C=C\c3ccccc3)ccc12,3.2,2,5,1,4,3,1,1,3,3,4
334,COc1cc2ncnc(Nc3cc(NC(=O)c4ccnc(c4)N5CCOCC5)ccc3C)c2cc1OCCN6CCCC6,2.7,2,4,1,2,5,2,1,4,3,3
335,NS(=O)(=O)c1cc2c(NC(Cc3ccccc3)NS2(=O)=O)cc1C(F)(F)F,1.78,5,4,3,4,3,4,2,1,1,1
336,C(CNCc1ccccc1)NCc2ccccc2,0.73,3,5,1,4,3,4,3,3,1,3
337,CNCC[C@@H](Oc1ccc(cc1)C(F)(F)F)c2ccccc2,1.96,1,2,4,2,1,2,2,1,2,2
338,Cc1cc(Oc2ccc3OCOc3c2)nc(Oc4ccc(cc4)n5ccnc5)n1,3.47,2,5,1,3,3,3,1,3,1,1
339,CS(=O)(=O)Cc1cc(nc(n1)c2cnc3[nH]ccc3c2)N4CCOCC4,1.92,5,5,1,4,4,4,2,4,3,1
340,COC(=O)CCCC(=O)Nc1ccc2C(=O)C(=O)c3ccccc3c2c1,2.96,1,4,3,3,3,1,1,2,3,2
341,C[C@@H]1CN(CCN1c2ncc(OCc3ccncc3C#N)cn2)c4noc(n4)C5CC5,3.1,2,4,5,3,4,2,4,3,1,1
342,CCN(CC)S(=O)(=O)c1ccc(cc1)c2oc(SCC(=O)N3CCc4ccccc34)nn2,3.9,1,5,3,4,3,4,1,4,4,1
343,OC(=O)C[C@H]1[C@@H](Cc2ccccc12)NC(=O)c3cc4sc(Cl)c(Cl)c4[nH]3,2.53,3,3,3,1,5,3,4,5,4,5
344,Cc1ccc(cc1NC(=O)c2cnn(c2N)c3ccccc3F)C(=O)Nc4ccon4,2.6,4,3,3,5,1,2,3,1,3,1
345,CN1CCN(CC1)c2cc(F)cc3C(=O)C=C(Nc23)C(=O)Nc4ccc(cc4)N5CCOCC5,2.7,3,5,4,1,5,1,3,3,3,5
346,CC(C)Oc1cc(OCCc2cccnc2)cc(c1)C(=O)Nc3ccc(cn3)C(=O)O,0.81,2,2,5,5,2,3,2,1,2,5
347,Cn1c(nc2ccccc12)c3ccc(O)nc3,1.2,4,2,1,4,3,1,4,4,5,1
348,CCOC(=O)C1(CCCN(CC2CC2)C1)c3cccc(O)c3,1.89,5,1,5,3,4,5,2,5,3,5
349,OCCCn1c(NC(=O)c2cccc(c2)[N+](=O)[O-])nc3ccccc13,3.0,3,3,3,1,3,2,4,1,1,4
350,CCC(CC)NC(=O)c1cnn(c1NS(=O)(=O)c2ccc(C)cc2)c3ccccc3Cl,0.65,4,2,1,4,4,2,2,2,4,5
351,Clc1ccc2C(=O)C3=C(Nc2c1)C(=O)NN(Cc4ccsc4)C3=O,1.11,3,1,3,4,1,5,2,4,1,4
352,Cc1cc2cc(C)c3nnc(SCC(=O)N4CCN(CC4)C(=O)c5occc5)n3c2cc1C,2.8,1,5,4,4,5,1,2,3,5,4
353,Cc1cc(NC(=O)Nc2ccc(Cl)cc2)n(C)n1,2.96,3,3,4,2,5,3,5,3,5,4
354,CC1(C)N(Cc2ccnc(c2)N3CCOCC3)C(=O)N(C1=O)c4ccc(SC(F)(F)F)cc4,3.73,5,5,1,3,3,5,1,4,2,3
355,CN(C)CC(O)COc1ccc(Nc2cc(Nc3cc(C)ccc3Cl)ncn2)cc1,2.16,4,4,4,2,4,5,4,3,4,5
356,CN(C)S(=O)(=O)c1ccc2C(=CNC(=O)c2c1)C(=O)NC[C@@H](O)CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4,3.13,5,5,5,1,5,1,5,5,5,4
357,C[C@@H](Oc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12)C(=O)N(C)C,3.67,2,1,5,2,2,1,3,2,2,1
358,CC(CN(C)C)CN1c2ccccc2CCc3ccccc13,2.95,2,5,1,1,5,5,1,1,3,3
359,CC(C)n1ncc2c(cc(nc12)C3CC3)C(=O)NCc4c(C)cc(C)nc4O,3.8,1,3,1,1,2,4,4,4,2,4
360,Cc1cc(Cl)ccc1OC2CCN(C[C@H](O)CNC(=O)c3c[nH]nc3C(F)(F)F)CC2,3.02,1,2,1,4,5,3,3,3,5,1
361,Clc1ccc(NS(=O)(=O)c2ccc(Cl)s2)c(c1)C(=O)Nc3ccc(cc3)S(=O)(=O)N4CCOCC4,3.02,1,4,4,4,4,4,1,4,2,1
362,CN(C)CC(O)COc1ccc(Nc2cc(ncn2)N(CC#N)c3cc(Cl)ccc3Cl)cc1,2.1,2,4,3,4,3,3,5,4,1,2
363,CCN1CCC[C@H]1CNC(=O)c2c(OC)ccc(Br)c2OC,0.05,3,1,1,4,4,3,2,5,1,1
364,C[C@@H](CNC(=O)c1c(O)c(O)cc2c(O)c(c(C)cc12)c3c(C)cc4c(C(=O)NC[C@H](C)c5ccccc5)c(O)c(O)cc4c3O)c6ccccc6,3.48,5,4,2,4,5,1,5,2,4,5
365,COc1ccc(cc1C(=O)N)c2ccc3c(nc(nc3n2)N4CCOC[C@@H]4C)N5CCOC[C@@H]5C,2.82,1,1,1,4,1,1,5,2,3,1
366,Oc1cc(ccc1NC(=O)Nc2ccccc2Br)[N+](=O)[O-],3.9,3,1,5,5,3,5,5,2,3,4
367,COc1ccc(cc1)S(=O)(=O)NC(=O)N2CCC(CC2)N3CCC(CC3)Oc4ccc(Cl)c(Cl)c4,1.39,4,5,5,5,2,3,1,1,3,2
368,C[C@H](CN(C)C(=O)CO)Oc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12,3.22,3,2,5,3,5,2,1,1,4,1
369,Clc1ccc(O[C@H]2CCCNC2)cc1C(=O)NCC34CC5CC(CC(C5)C3)C4,2.18,4,1,5,3,4,1,3,3,5,4
370,COCCS(=O)(=O)N1CCN(CC1)c2ccc(Nc3nccc(n3)c4cnc(C)n4C(C)C)cc2,2.75,2,3,1,2,2,1,4,4,4,4
371,Oc1ccc(cc1)C2=CC(=O)c3ccc(O)cc3O2,3.2,5,1,2,3,1,4,4,5,4,3
372,Cc1cccc(Nc2ccccc2C(=O)O)c1C,1.89,2,2,3,4,4,4,1,4,5,4
373,CCCc1c(O)c(ccc1OCc2ccc(C(=O)O)c(Br)c2)C(=O)C,2.3,1,3,2,3,4,4,1,4,2,5
374,CC1CCC(CC(=O)Nc2cccc3ncccc23)CC1,3.56,3,4,3,3,4,2,4,1,5,1
375,CCCN[C@H]1CCc2nc(N)sc2C1,3.15,4,2,1,2,1,5,5,1,1,4
376,Nc1nc(OCc2nccs2)nc3c1ncn3[C@@H]4O[C@H](CF)[C@@H](O)[C@H]4O,0.47,3,2,3,2,5,4,3,5,4,2
