Molecule ChEMBL ID;Molecule Name;Molecule Max Phase;Molecular Weight;#RO5 Violations;AlogP;Compound Key;Smiles;Standard Type;Standard Relation;Standard Value;Standard Units;pChEMBL Value;Data Validity Comment;Comment;Uo Units;Ligand Efficiency BEI;Ligand Efficiency LE;Ligand Efficiency LLE;Ligand Efficiency SEI;Potential Duplicate;Assay ChEMBL ID;Assay Description;Assay Type;BAO Format ID;BAO Label;Assay Organism;Assay Tissue ChEMBL ID;Assay Tissue Name;Assay Cell Type;Assay Subcellular Fraction;Target ChEMBL ID;Target Name;Target Organism;Target Type;Document ChEMBL ID;Source ID;Source Description;Document Journal;Document Year;Cell ChEMBL ID
CHEMBL566632;;0;445.38;0;3.21;(S)-61;CN1C(=O)[C@](c2ccc(OC(F)(F)F)cc2)(c2ccc(F)c(-c3cncnc3)c2)N=C1N;EC50;'=';2800.0;nM;5.55;;;UO_0000065;12.47;0.24;2.34;5.93;False;CHEMBL1044552;Inhibition of BACE1 expressed in CHOK1 cells coexpressing human recombinant wild type APP assessed as blockade of amyloid beta production by ELISA;B;BAO_0000219;cell-based format;None;None;None;CHO-K1;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1156789;1;Scientific Literature;J. Med. Chem.;2010;CHEMBL3307512
CHEMBL1271344;;0;390.42;0;2.93;33;COc1ccc([C@]2(c3cccc(-c4cccnc4F)c3)N=C(N)N(C)C2=O)cc1;EC50;'=';140.0;nM;6.85;;;UO_0000065;17.56;0.32;3.92;8.48;False;CHEMBL1273979;Inhibition of human recombinant BACE1 expressed in CHO cells assessed as reduction in amyloid beta level by sandwich ELISA;B;BAO_0000219;cell-based format;Homo sapiens;None;None;CHO;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1268920;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2010;CHEMBL3308072
CHEMBL1270026;;0;373.4;0;3.27;39;CCCc1cccc([C@@]2(c3ccc(OC(F)F)cc3)N=C(N)N(C)C2=O)c1;EC50;'=';110.0;nM;6.96;;;UO_0000065;18.64;0.35;3.69;10.25;False;CHEMBL1273979;Inhibition of human recombinant BACE1 expressed in CHO cells assessed as reduction in amyloid beta level by sandwich ELISA;B;BAO_0000219;cell-based format;Homo sapiens;None;None;CHO;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1268920;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2010;CHEMBL3308072
CHEMBL1270027;;0;401.46;0;4.05;41;CCCCCc1cccc([C@@]2(c3ccc(OC(F)F)cc3)N=C(N)N(C)C2=O)c1;EC50;'=';530.0;nM;6.28;;;UO_0000065;15.63;0.3;2.23;9.24;False;CHEMBL1273979;Inhibition of human recombinant BACE1 expressed in CHO cells assessed as reduction in amyloid beta level by sandwich ELISA;B;BAO_0000219;cell-based format;Homo sapiens;None;None;CHO;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1268920;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2010;CHEMBL3308072
CHEMBL1824344;;0;406.47;0;2.91;47;CCCCn1cc(C2(c3cccc(-c4cccnc4F)c3)N=C(N)N(C)C2=O)cn1;EC50;'=';200.0;nM;6.7;;;UO_0000065;16.48;0.3;3.79;7.49;False;CHEMBL1825608;Inhibition of BACE1 expressed in CHO cells expressing wild type human APP assessed as inhibition of amyloid beta-40 or 42 production by ELISA assay;B;BAO_0000219;cell-based format;None;None;None;CHO;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1821667;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2011;CHEMBL3308072
CHEMBL1824347;;0;363.45;0;2.54;50;Cc1cc(C2(c3cccc(-c4cncnc4)c3)N=C(N)N(C)C2=O)cs1;EC50;'=';550.0;nM;6.26;;;UO_0000065;17.22;0.33;3.72;7.41;False;CHEMBL1825608;Inhibition of BACE1 expressed in CHO cells expressing wild type human APP assessed as inhibition of amyloid beta-40 or 42 production by ELISA assay;B;BAO_0000219;cell-based format;None;None;None;CHO;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1821667;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2011;CHEMBL3308072
CHEMBL1824355;;0;366.42;0;2.98;58;CN1C(=O)C(c2ccsc2)(c2cccc(-c3cccnc3F)c2)N=C1N;EC50;'=';150.0;nM;6.82;;;UO_0000065;18.62;0.36;3.84;9.53;False;CHEMBL1825608;Inhibition of BACE1 expressed in CHO cells expressing wild type human APP assessed as inhibition of amyloid beta-40 or 42 production by ELISA assay;B;BAO_0000219;cell-based format;None;None;None;CHO;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1821667;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2011;CHEMBL3308072
CHEMBL1824356;;0;366.42;0;2.98;59;CN1C(=O)C(c2ccsc2)(c2ccc(F)c(-c3cccnc3)c2)N=C1N;EC50;'=';370.0;nM;6.43;;;UO_0000065;17.55;0.34;3.45;8.99;False;CHEMBL1825608;Inhibition of BACE1 expressed in CHO cells expressing wild type human APP assessed as inhibition of amyloid beta-40 or 42 production by ELISA assay;B;BAO_0000219;cell-based format;None;None;None;CHO;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1821667;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2011;CHEMBL3308072
CHEMBL568506;;0;410.52;0;3.96;29;COc1ccc(Cc2cccc(C3(c4ccccc4)N=C(N)N4CCCN=C43)c2)cc1;EC50;'=';5100.0;nM;5.29;;;UO_0000065;12.89;0.23;1.33;8.37;False;CHEMBL1061267;Inhibition of BACE1 expressed in CHO cells co-expressing human wild type APP protein by ELISA;B;BAO_0000219;cell-based format;None;None;None;CHO;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1155232;1;Scientific Literature;J. Med. Chem.;2009;CHEMBL3308072
CHEMBL577905;;0;295.34;0;1.73;27;COc1ccc(C2(c3ccccc3)N=C(N)N(C)C2=O)cc1;EC50;'=';3350.0;nM;5.47;;;UO_0000065;18.54;0.34;3.74;8.06;False;CHEMBL1044552;Inhibition of BACE1 expressed in CHOK1 cells coexpressing human recombinant wild type APP assessed as blockade of amyloid beta production by ELISA;B;BAO_0000219;cell-based format;None;None;None;CHO-K1;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1156789;1;Scientific Literature;J. Med. Chem.;2010;CHEMBL3307512
CHEMBL1271246;;0;395.41;0;3.08;65;CN1C(=O)[C@@](c2ccc(OC(F)F)cc2)(c2cccc(C#CC3CC3)c2)N=C1N;EC50;'=';100.0;nM;7.0;;;UO_0000065;17.7;0.33;3.92;10.31;False;CHEMBL1273979;Inhibition of human recombinant BACE1 expressed in CHO cells assessed as reduction in amyloid beta level by sandwich ELISA;B;BAO_0000219;cell-based format;Homo sapiens;None;None;CHO;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1268920;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2010;CHEMBL3308072
CHEMBL1824335;;0;378.41;0;2.13;(R)-38;CCn1cc([C@@]2(c3cccc(-c4cccnc4F)c3)N=C(N)N(C)C2=O)cn1;EC50;'>';2500.0;nM;;;;UO_0000065;;;;;False;CHEMBL1825608;Inhibition of BACE1 expressed in CHO cells expressing wild type human APP assessed as inhibition of amyloid beta-40 or 42 production by ELISA assay;B;BAO_0000219;cell-based format;None;None;None;CHO;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1821667;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2011;CHEMBL3308072
CHEMBL266531;;0;646.76;1;2.82;21;CCCCS(=O)(=O)C[C@@H](NC(=O)c1cnccc1O)C(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNCc1cccc(CC)c1;EC50;'=';24.0;nM;7.62;;;UO_0000065;11.78;0.23;4.8;4.83;False;CHEMBL889830;Inhibition of BACE expressed in HEK293 cells;B;BAO_0000219;cell-based format;None;None;None;HEK293;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1146261;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2007;CHEMBL3307715
CHEMBL409947;;0;633.76;1;2.75;18;CCCCS(=O)(=O)C[C@@H](NC(=O)c1cc(C)[nH]n1)C(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNCc1cccc(CC)c1;EC50;'=';4.0;nM;8.4;;;UO_0000065;13.25;0.26;5.65;5.48;False;CHEMBL889830;Inhibition of BACE expressed in HEK293 cells;B;BAO_0000219;cell-based format;None;None;None;HEK293;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1146261;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2007;CHEMBL3307715
CHEMBL566406;;0;416.48;0;3.19;39;CCOc1cc(C2(c3cccc(-c4cccnc4)c3)N=C(N)N(C)C2=O)ccc1OC;EC50;'=';520.0;nM;6.28;;;UO_0000065;15.09;0.28;3.09;6.98;False;CHEMBL1044552;Inhibition of BACE1 expressed in CHOK1 cells coexpressing human recombinant wild type APP assessed as blockade of amyloid beta production by ELISA;B;BAO_0000219;cell-based format;None;None;None;CHO-K1;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1156789;1;Scientific Literature;J. Med. Chem.;2010;CHEMBL3307512
CHEMBL584109;;0;381.52;0;3.46;35;CCc1cc(C2(C34CC5CC(CC(C5)C3)C4)N=C(N)N(C)C2=O)ccc1OC;EC50;'=';760.0;nM;6.12;;;UO_0000065;16.04;0.3;2.66;9.01;False;CHEMBL1044552;Inhibition of BACE1 expressed in CHOK1 cells coexpressing human recombinant wild type APP assessed as blockade of amyloid beta production by ELISA;B;BAO_0000219;cell-based format;None;None;None;CHO-K1;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1156789;1;Scientific Literature;J. Med. Chem.;2010;CHEMBL3307512
CHEMBL571319;;0;353.47;0;2.89;(R)-30;COc1ccc([C@@]2(C34CC5CC(CC(C5)C3)C4)N=C(N)N(C)C2=O)cc1;EC50;'=';1200.0;nM;5.92;;;UO_0000065;16.75;0.31;3.03;8.72;False;CHEMBL1044552;Inhibition of BACE1 expressed in CHOK1 cells coexpressing human recombinant wild type APP assessed as blockade of amyloid beta production by ELISA;B;BAO_0000219;cell-based format;None;None;None;CHO-K1;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1156789;1;Scientific Literature;J. Med. Chem.;2010;CHEMBL3307512
CHEMBL566415;;0;386.41;0;2.51;52;CN1C(=O)C(c2cccc(-c3cccnc3)c2)(c2ccc3c(c2)OCO3)N=C1N;EC50;'=';680.0;nM;6.17;;;UO_0000065;15.96;0.29;3.66;6.85;False;CHEMBL1044552;Inhibition of BACE1 expressed in CHOK1 cells coexpressing human recombinant wild type APP assessed as blockade of amyloid beta production by ELISA;B;BAO_0000219;cell-based format;None;None;None;CHO-K1;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1156789;1;Scientific Literature;J. Med. Chem.;2010;CHEMBL3307512
CHEMBL585952;;0;323.44;0;2.89;29;CN1C(=O)C(c2ccccc2)(C23CC4CC(CC(C4)C2)C3)N=C1N;EC50;'=';930.0;nM;6.03;;;UO_0000065;18.65;0.34;3.14;10.28;False;CHEMBL1044552;Inhibition of BACE1 expressed in CHOK1 cells coexpressing human recombinant wild type APP assessed as blockade of amyloid beta production by ELISA;B;BAO_0000219;cell-based format;None;None;None;CHO-K1;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1156789;1;Scientific Literature;J. Med. Chem.;2010;CHEMBL3307512
CHEMBL566112;;0;455.42;0;4.07;42;NC1=NC(c2ccc(OC(F)(F)F)cc2)(c2cccc(-c3cccnc3F)c2)C2=NCCN12;EC50;'=';250.0;nM;6.6;;;UO_0000065;14.5;0.27;2.53;8.68;False;CHEMBL1061267;Inhibition of BACE1 expressed in CHO cells co-expressing human wild type APP protein by ELISA;B;BAO_0000219;cell-based format;None;None;None;CHO;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1155232;1;Scientific Literature;J. Med. Chem.;2009;CHEMBL3308072
CHEMBL1270526;;0;417.39;0;2.46;86;COCC#Cc1cc([C@@]2(c3ccc(OC(F)F)cc3)N=C(N)N(C)C2=O)ccc1F;EC50;'=';30.0;nM;7.52;;;UO_0000065;18.02;0.34;5.06;9.75;False;CHEMBL1273979;Inhibition of human recombinant BACE1 expressed in CHO cells assessed as reduction in amyloid beta level by sandwich ELISA;B;BAO_0000219;cell-based format;Homo sapiens;None;None;CHO;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1268920;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2010;CHEMBL3308072
CHEMBL1824360;;0;422.49;0;3.57;63;CCC(=O)c1cc(C2(c3cccc(-c4cccnc4F)c3)N=C(N)N(C)C2=O)cs1;EC50;'=';30.0;nM;7.52;;;UO_0000065;17.81;0.34;3.95;8.49;False;CHEMBL1825608;Inhibition of BACE1 expressed in CHO cells expressing wild type human APP assessed as inhibition of amyloid beta-40 or 42 production by ELISA assay;B;BAO_0000219;cell-based format;None;None;None;CHO;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1821667;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2011;CHEMBL3308072
CHEMBL3628123;;0;521.45;1;3.1;12g;COc1ccc(N2CCC[C@H]2C(=O)/N=C(\N)NCc2cc(Cl)c(NC(=O)CN(C)C)c(Cl)c2)cc1;EC50;'=';420.0;nM;6.38;;;UO_0000065;12.23;0.25;3.28;5.68;False;CHEMBL3630428;Inhibition of BACE1 in HEK293 cells expressing APP695 Swedish mutant assessed as reduction of amyloid beta (1 to 40) production after overnight incubation by ELISA;B;BAO_0000219;cell-based format;Homo sapiens;None;None;HEK293;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL3627595;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2015;CHEMBL3307715
CHEMBL1923751;;0;310.36;0;4.54;31;c1cc(-c2cn3ccccc3n2)cc(-c2nc3ccccc3[nH]2)c1;EC50;'=';1550.0;nM;5.81;;;UO_0000065;18.72;0.33;1.27;12.64;False;CHEMBL1926458;Inhibition of BACE1 in human H4 cells expressing APP Swedish K595N and M596L double mutant assessed as inhibition of amyloid beta (1 to 40) production after 24 hrs by whole cell assay;B;BAO_0000219;cell-based format;Homo sapiens;None;None;H4;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1921672;1;Scientific Literature;J. Med. Chem.;2011;CHEMBL3308507
CHEMBL584926;;0;422.44;0;3.37;55;COc1ccc(C2(c3ccc(F)c(-c4cccnc4F)c3)N=C(N)N(C)C2=O)cc1C;EC50;'=';60.0;nM;7.22;;;UO_0000065;17.1;0.32;3.85;8.94;False;CHEMBL1044552;Inhibition of BACE1 expressed in CHOK1 cells coexpressing human recombinant wild type APP assessed as blockade of amyloid beta production by ELISA;B;BAO_0000219;cell-based format;None;None;None;CHO-K1;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1156789;1;Scientific Literature;J. Med. Chem.;2010;CHEMBL3307512
CHEMBL2349474;;0;376.49;0;3.48;44, rac-44;CN1C(=O)C2(CC(C)(C)Sc3ccc(-c4cccc(C#N)c4)cc32)N=C1N;EC50;'=';58.0;nM;7.24;;;UO_0000065;19.22;0.37;3.76;8.77;False;CHEMBL2352015;Inhibition of BACE1 in HEK293 cells expressing wild type APP assessed as level of amyloid beta (1 to 40) after 48 hrs by HTRF assay;B;BAO_0000219;cell-based format;Homo sapiens;None;None;HEK293;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL2346596;1;Scientific Literature;J. Med. Chem.;2013;CHEMBL3307715
CHEMBL1824341;;0;420.49;0;3.16;44;CC(C)CCn1cc(C2(c3cccc(-c4cccnc4F)c3)N=C(N)N(C)C2=O)cn1;EC50;'=';160.0;nM;6.8;;;UO_0000065;16.16;0.3;3.64;7.6;False;CHEMBL1825608;Inhibition of BACE1 expressed in CHO cells expressing wild type human APP assessed as inhibition of amyloid beta-40 or 42 production by ELISA assay;B;BAO_0000219;cell-based format;None;None;None;CHO;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1821667;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2011;CHEMBL3308072
CHEMBL1824348;;0;363.45;0;2.54;51;Cc1sccc1C1(c2cccc(-c3cncnc3)c2)N=C(N)N(C)C1=O;EC50;'=';1310.0;nM;5.88;;;UO_0000065;16.19;0.31;3.34;6.96;False;CHEMBL1825608;Inhibition of BACE1 expressed in CHO cells expressing wild type human APP assessed as inhibition of amyloid beta-40 or 42 production by ELISA assay;B;BAO_0000219;cell-based format;None;None;None;CHO;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1821667;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2011;CHEMBL3308072
CHEMBL584267;;0;415.47;0;3.57;36;COc1ccc(C2(c3cccc(-c4cccnc4F)c3)N=C(N)N3CCCN=C32)cc1;EC50;'=';1630.0;nM;5.79;;;UO_0000065;13.93;0.25;2.22;7.61;False;CHEMBL1061267;Inhibition of BACE1 expressed in CHO cells co-expressing human wild type APP protein by ELISA;B;BAO_0000219;cell-based format;None;None;None;CHO;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1155232;1;Scientific Literature;J. Med. Chem.;2009;CHEMBL3308072
CHEMBL568960;;0;497.5;1;5.24;44;NC1=NC(c2ccc(OC(F)(F)F)cc2)(c2cccc(-c3cccnc3F)c2)/C2=N/CCCCCN12;EC50;'=';900.0;nM;6.05;;;UO_0000065;12.15;0.23;0.81;7.94;False;CHEMBL1061267;Inhibition of BACE1 expressed in CHO cells co-expressing human wild type APP protein by ELISA;B;BAO_0000219;cell-based format;None;None;None;CHO;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1155232;1;Scientific Literature;J. Med. Chem.;2009;CHEMBL3308072
CHEMBL565378;;0;411.47;0;2.97;50;COc1ccc(C2(c3ccc(C#N)c(-c4cccnc4)c3)N=C(N)N(C)C2=O)cc1C;EC50;'=';1750.0;nM;5.76;;;UO_0000065;13.99;0.25;2.79;5.5;False;CHEMBL1044552;Inhibition of BACE1 expressed in CHOK1 cells coexpressing human recombinant wild type APP assessed as blockade of amyloid beta production by ELISA;B;BAO_0000219;cell-based format;None;None;None;CHO-K1;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1156789;1;Scientific Literature;J. Med. Chem.;2010;CHEMBL3307512
CHEMBL584695;;0;422.44;0;3.37;3;COc1ccc([C@]2(c3ccc(F)c(-c4cccnc4F)c3)N=C(N)N(C)C2=O)cc1C;EC50;'=';20.0;nM;7.7;;;UO_0000065;18.23;0.34;4.33;9.53;False;CHEMBL1273978;Inhibition of BACE1 by cell-based assay;B;BAO_0000219;cell-based format;None;None;None;None;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1268920;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2010;None
CHEMBL1269919;;0;359.38;0;2.88;38;CCc1cccc([C@@]2(c3ccc(OC(F)F)cc3)N=C(N)N(C)C2=O)c1;EC50;'=';1120.0;nM;5.95;;;UO_0000065;16.56;0.31;3.07;8.76;False;CHEMBL1273979;Inhibition of human recombinant BACE1 expressed in CHO cells assessed as reduction in amyloid beta level by sandwich ELISA;B;BAO_0000219;cell-based format;Homo sapiens;None;None;CHO;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1268920;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2010;CHEMBL3308072
CHEMBL1270133;;0;401.46;0;3.91;42;CCC(C)Cc1cccc([C@@]2(c3ccc(OC(F)F)cc3)N=C(N)N(C)C2=O)c1;EC50;'=';410.0;nM;6.39;;;UO_0000065;15.91;0.3;2.48;9.4;False;CHEMBL1273979;Inhibition of human recombinant BACE1 expressed in CHO cells assessed as reduction in amyloid beta level by sandwich ELISA;B;BAO_0000219;cell-based format;Homo sapiens;None;None;CHO;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1268920;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2010;CHEMBL3308072
CHEMBL1270528;;0;415.42;0;4.04;51;CN1C(=O)[C@@](c2ccc(OC(F)F)cc2)(c2cccc(/C(F)=C/C3CC3)c2)N=C1N;EC50;'=';5370.0;nM;5.27;;;UO_0000065;12.69;0.24;1.23;7.76;False;CHEMBL1273979;Inhibition of human recombinant BACE1 expressed in CHO cells assessed as reduction in amyloid beta level by sandwich ELISA;B;BAO_0000219;cell-based format;Homo sapiens;None;None;CHO;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1268920;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2010;CHEMBL3308072
CHEMBL1270628;;0;401.41;0;2.98;52;COC/C=C/c1cccc([C@@]2(c3ccc(OC(F)F)cc3)N=C(N)N(C)C2=O)c1;EC50;'=';40.0;nM;7.4;;;UO_0000065;18.43;0.35;4.42;9.59;False;CHEMBL1273979;Inhibition of human recombinant BACE1 expressed in CHO cells assessed as reduction in amyloid beta level by sandwich ELISA;B;BAO_0000219;cell-based format;Homo sapiens;None;None;CHO;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1268920;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2010;CHEMBL3308072
CHEMBL1270730;;0;401.41;0;2.71;55;CN1C(=O)[C@@](c2ccc(OC(F)F)cc2)(c2cccc(/C=C/CCO)c2)N=C1N;EC50;'=';100.0;nM;7.0;;;UO_0000065;17.44;0.33;4.29;7.94;False;CHEMBL1273979;Inhibition of human recombinant BACE1 expressed in CHO cells assessed as reduction in amyloid beta level by sandwich ELISA;B;BAO_0000219;cell-based format;Homo sapiens;None;None;CHO;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1268920;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2010;CHEMBL3308072
CHEMBL1270833;;0;355.34;0;2.3;57;C#Cc1cccc([C@@]2(c3ccc(OC(F)F)cc3)N=C(N)N(C)C2=O)c1;EC50;'=';3140.0;nM;5.5;;;UO_0000065;15.49;0.29;3.2;8.1;False;CHEMBL1273979;Inhibition of human recombinant BACE1 expressed in CHO cells assessed as reduction in amyloid beta level by sandwich ELISA;B;BAO_0000219;cell-based format;Homo sapiens;None;None;CHO;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1268920;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2010;CHEMBL3308072
CHEMBL2349496;;0;401.41;0;3.5;26, rac-26;CN1C(=O)C2(CC(C)(C)Oc3ccc(-c4cccc(OC(F)F)c4)cc32)N=C1N;EC50;'=';88.0;nM;7.06;;;UO_0000065;17.58;0.33;3.56;9.15;False;CHEMBL2352015;Inhibition of BACE1 in HEK293 cells expressing wild type APP assessed as level of amyloid beta (1 to 40) after 48 hrs by HTRF assay;B;BAO_0000219;cell-based format;Homo sapiens;None;None;HEK293;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL2346596;1;Scientific Literature;J. Med. Chem.;2013;CHEMBL3307715
CHEMBL584695;;0;422.44;0;3.37;(R)-55;COc1ccc([C@]2(c3ccc(F)c(-c4cccnc4F)c3)N=C(N)N(C)C2=O)cc1C;EC50;'=';1200.0;nM;5.92;;;UO_0000065;14.02;0.26;2.55;7.33;False;CHEMBL1044552;Inhibition of BACE1 expressed in CHOK1 cells coexpressing human recombinant wild type APP assessed as blockade of amyloid beta production by ELISA;B;BAO_0000219;cell-based format;None;None;None;CHO-K1;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1156789;1;Scientific Literature;J. Med. Chem.;2010;CHEMBL3307512
CHEMBL567053;;0;279.34;0;2.11;23;CCN1C(=O)C(c2ccccc2)(c2ccccc2)N=C1N;EC50;'=';8130.0;nM;5.09;;;UO_0000065;18.22;0.33;2.98;8.67;False;CHEMBL1044552;Inhibition of BACE1 expressed in CHOK1 cells coexpressing human recombinant wild type APP assessed as blockade of amyloid beta production by ELISA;B;BAO_0000219;cell-based format;None;None;None;CHO-K1;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1156789;1;Scientific Literature;J. Med. Chem.;2010;CHEMBL3307512
CHEMBL1824336;;0;396.4;0;2.27;39;CCn1cc(C2(c3ccc(F)c(-c4cccnc4F)c3)N=C(N)N(C)C2=O)cn1;EC50;'=';420.0;nM;6.38;;;UO_0000065;16.09;0.3;4.11;7.13;False;CHEMBL1825608;Inhibition of BACE1 expressed in CHO cells expressing wild type human APP assessed as inhibition of amyloid beta-40 or 42 production by ELISA assay;B;BAO_0000219;cell-based format;None;None;None;CHO;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1821667;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2011;CHEMBL3308072
CHEMBL1824352;;0;397.89;0;3.2;55;Cc1cc(C2(c3cccc(-c4cncnc4)c3)N=C(N)N(C)C2=O)c(Cl)s1;EC50;'=';2230.0;nM;5.65;;;UO_0000065;14.2;0.29;2.45;6.69;False;CHEMBL1825608;Inhibition of BACE1 expressed in CHO cells expressing wild type human APP assessed as inhibition of amyloid beta-40 or 42 production by ELISA assay;B;BAO_0000219;cell-based format;None;None;None;CHO;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1821667;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2011;CHEMBL3308072
CHEMBL1824140;;0;417.52;0;2.81;34;CN1C(=O)C(c2cccc(-c3cncnc3)c2)(c2cnn(CCC(C)(C)C)c2)N=C1N;EC50;'=';300.0;nM;6.52;;;UO_0000065;15.62;0.29;3.71;6.38;False;CHEMBL1825608;Inhibition of BACE1 expressed in CHO cells expressing wild type human APP assessed as inhibition of amyloid beta-40 or 42 production by ELISA assay;B;BAO_0000219;cell-based format;None;None;None;CHO;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1821667;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2011;CHEMBL3308072
