Molecule ChEMBL ID;Molecule Name;Molecule Max Phase;Molecular Weight;#RO5 Violations;AlogP;Compound Key;Smiles;Standard Type;Standard Relation;Standard Value;Standard Units;pChEMBL Value;Data Validity Comment;Comment;Uo Units;Ligand Efficiency BEI;Ligand Efficiency LE;Ligand Efficiency LLE;Ligand Efficiency SEI;Potential Duplicate;Assay ChEMBL ID;Assay Description;Assay Type;BAO Format ID;BAO Label;Assay Organism;Assay Tissue ChEMBL ID;Assay Tissue Name;Assay Cell Type;Assay Subcellular Fraction;Target ChEMBL ID;Target Name;Target Organism;Target Type;Document ChEMBL ID;Source ID;Source Description;Document Journal;Document Year;Cell ChEMBL ID
CHEMBL2019055;;0;864.95;3;-2.52;OM99-2;CC(C)C[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](NC(=O)[C@@H](N)CC(=O)O)C(C)C)[C@@H](O)C[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)O;Ki;'=';1.6;nM;8.8;;;UO_0000065;10.17;0.20;11.32;2.34;False;CHEMBL3062634;Inhibition of BACE1 (unknown origin);B;BAO_0000357;single protein format;Homo sapiens;None;None;None;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL3044565;1;Scientific Literature;Med Chem Res;2012;None
CHEMBL3640254;;0;410.91;0;2.43;BDBM102936;Cc1nc(N2C[C@H]3C(=O)N(C)C(N)=N[C@@]3(c3ccccc3)C2)nc(C2CC2)c1Cl;Ki;'=';94.0;nM;7.03;;220586;UO_0000065;17.1;0.33;4.60;8.01;False;CHEMBL3705045;Time-Resolved FRET Assay: A homogeneous time-resolved FRET assay was used to determine IC50 values for inhibitors of the soluble human BACE1 catalytic domain. The assay monitored the increase of 620nm fluorescence that resulted from BACE1 cleavage of an APPswedish APPswe mutant peptide FRET substrate (QSY7-EISEVNLDAEFC-Europium-amide).;B;BAO_0000357;single protein format;Homo sapiens;None;None;None;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL3638861;37;BindingDB Database;;2013;None
CHEMBL3628123;;0;521.45;1;3.10;12g;COc1ccc(N2CCC[C@H]2C(=O)/N=C(\N)NCc2cc(Cl)c(NC(=O)CN(C)C)c(Cl)c2)cc1;Ki;'=';140.0;nM;6.85;;;UO_0000065;13.14;0.27;3.75;6.10;False;CHEMBL3630425;Displacement of [3H]BMS-599240 from BACE1 (unknown origin) expressed in HEK293 cells at pH 5 after 1.5 hrs by Microbeta liquid scintillation counting analysis;B;BAO_0000219;cell-based format;Homo sapiens;None;None;HEK293;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL3627595;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2015;CHEMBL3307715
CHEMBL3664021;;0;610.8;1;2.80;BDBM172752;CCCC(O)C(NCC(O)C(Cc1ccccc1)NC(=O)c1cc(C)cc(C(=O)N2CCCC2OC)c1)C(=O)NCC(C)C;Ki;'=';6.56;nM;8.18;;317741;UO_0000065;13.4;0.25;5.38;5.84;False;CHEMBL3707552;Inhibition Assay: Previously, one of the following compounds discussed below have been studied in memapsin 2 inhibition (Ghosh et al., 2008), which the others are previously unpublished. Given the closely related substrate specificity for memapsin 1 and memapsin 2, the inventors chose to screen these previously identified memapsin 2 inhibitors for lead compounds as memapsin 1 inhibitors. Recombinant memapsin 1 ectodomain was prepared as described by Turner et al. (2002) and assayed using a commercially purchased fluorescent substrate.;B;BAO_0000357;single protein format;Homo sapiens;None;None;None;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL3638586;37;BindingDB Database;;2015;None
CHEMBL362324;;0;640.84;1;2.30;BACE Inhibitor 3;CC(C)C[C@H](NC(=O)[C@H](CS(C)(=O)=O)NC(=O)OC(C)(C)C)C(O)CC(C)C(=O)N[C@H](C(=O)NCc1ccccc1)C(C)C;Ki;'=';1129.0;nM;5.95;;;UO_0000065;9.28;0.18;3.65;3.30;False;CHEMBL828263;Binding affinity towards Beta-secretase determined using continuum electrostatics solvation;B;BAO_0000357;single protein format;Homo sapiens;None;None;None;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1137231;1;Scientific Literature;J. Med. Chem.;2004;None
CHEMBL3627963;;0;434.33;0;3.75;11d;CC(=O)Nc1c(Cl)cc(CN/C(N)=N/C(=O)N[C@H]2CCc3ccccc32)cc1Cl;Ki;'=';14000.0;nM;4.85;;;UO_0000065;11.18;0.23;1.10;4.47;False;CHEMBL3630426;Displacement of [3H]BMS-599240 from BACE1 (unknown origin) expressed in HEK293 cells at pH 6.4 after 1.5 hrs by Microbeta liquid scintillation counting analysis;B;BAO_0000219;cell-based format;Homo sapiens;None;None;HEK293;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL3627595;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2015;CHEMBL3307715
CHEMBL3628127;;0;559.5;1;3.85;20c;N/C1=N\C(=O)[C@@H]2CCCN2c2ccc(cc2)OC/C=C/CCCNCC(=O)Nc2c(Cl)cc(cc2Cl)CN1;Ki;'=';25.0;nM;7.6;;;UO_0000065;13.59;0.27;3.75;6.28;False;CHEMBL3630425;Displacement of [3H]BMS-599240 from BACE1 (unknown origin) expressed in HEK293 cells at pH 5 after 1.5 hrs by Microbeta liquid scintillation counting analysis;B;BAO_0000219;cell-based format;Homo sapiens;None;None;HEK293;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL3627595;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2015;CHEMBL3307715
CHEMBL259083;;0;556.59;1;3.36;22;O=C(N[C@@H](Cc1ccccc1)[C@H](O)CNCc1cccc(OC(F)(F)F)c1)[C@@H]1CN(Cc2ccccc2)C(=O)N1;Ki;'=';1881.0;nM;5.73;;;UO_0000065;10.29;0.20;2.37;5.56;False;CHEMBL929344;Inhibition of human BACE1;B;BAO_0000357;single protein format;Homo sapiens;None;None;None;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1145643;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2008;None
CHEMBL471187;ECKOL;0;372.29;1;3.61;3;Oc1cc(O)cc(Oc2c(O)cc(O)c3c2Oc2c(O)cc(O)cc2O3)c1;Ki;'=';13900.0;nM;4.86;;;UO_0000065;13.05;0.25;1.25;3.26;False;CHEMBL1117924;Noncompetitive inhibition of human recombinant BACE1 after 60 mins by Dixon plot analysis;B;BAO_0000357;single protein format;Homo sapiens;None;None;None;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1155522;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2010;None
CHEMBL1098082;;0;474.65;1;5.76;14;CC(C)[C@@H]1CCC(=O)N(C2CCCCC2)CCc2cccc(c2)Oc2ccc3c(c2)CN1C(N)=N3;Ki;'=';8.0;nM;8.1;;;UO_0000065;17.06;0.32;2.34;11.38;False;CHEMBL1103872;Inhibition of BACE1;B;BAO_0000357;single protein format;None;None;None;None;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1157115;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2010;None
CHEMBL1098735;;0;528.74;2;7.08;13;NC1=Nc2ccc3cc2CN1[C@@H](C1CCCCC1)CCC(=O)N(C1CCCCC1)CCCc1cccc(c1)O3;Ki;'=';186.0;nM;6.73;;;UO_0000065;12.73;0.24;-0.35;9.46;False;CHEMBL1103872;Inhibition of BACE1;B;BAO_0000357;single protein format;None;None;None;None;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1157115;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2010;None
CHEMBL3640280;;0;446.43;0;1.90;BDBM102963;COc1nc(N2C[C@H]3C(=O)N(C)C(N)=N[C@@]3(c3cc(F)ccc3F)C2)nc(C2CC2)c1F;Ki;'=';5.6;nM;8.25;;220598;UO_0000065;18.48;0.35;6.35;8.51;False;CHEMBL3705045;Time-Resolved FRET Assay: A homogeneous time-resolved FRET assay was used to determine IC50 values for inhibitors of the soluble human BACE1 catalytic domain. The assay monitored the increase of 620nm fluorescence that resulted from BACE1 cleavage of an APPswedish APPswe mutant peptide FRET substrate (QSY7-EISEVNLDAEFC-Europium-amide).;B;BAO_0000357;single protein format;Homo sapiens;None;None;None;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL3638861;37;BindingDB Database;;2013;None
CHEMBL464006;MORUSIN;0;420.46;1;5.27;3;CC(C)=CCc1c(-c2ccc(O)cc2O)oc2c3c(cc(O)c2c1=O)OC(C)(C)C=C3;Ki;'=';64100.0;nM;4.19;;;UO_0000065;9.97;0.18;-1.08;4.19;False;CHEMBL1771832;Noncompetitive inhibition of human recombinant BACE-1 by Dixon plot analysis;B;BAO_0000357;single protein format;Homo sapiens;None;None;None;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1770081;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2011;None
CHEMBL3627956;;0;445.31;0;3.38;7a;CC(=O)Nc1c(Cl)cc(CN/C(N)=N/C(=O)c2ccnn2-c2ccccc2)cc1Cl;Ki;'=';490.0;nM;6.31;;;UO_0000065;14.17;0.29;2.93;5.52;False;CHEMBL3630425;Displacement of [3H]BMS-599240 from BACE1 (unknown origin) expressed in HEK293 cells at pH 5 after 1.5 hrs by Microbeta liquid scintillation counting analysis;B;BAO_0000219;cell-based format;Homo sapiens;None;None;HEK293;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL3627595;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2015;CHEMBL3307715
CHEMBL3627969;;0;478.38;0;3.56;12e;COc1ccc(N2CCC[C@H]2C(=O)/N=C(\N)NCc2cc(Cl)c(NC(C)=O)c(Cl)c2)cc1;Ki;'=';300.0;nM;6.52;;;UO_0000065;13.64;0.28;2.96;5.98;False;CHEMBL3630426;Displacement of [3H]BMS-599240 from BACE1 (unknown origin) expressed in HEK293 cells at pH 6.4 after 1.5 hrs by Microbeta liquid scintillation counting analysis;B;BAO_0000219;cell-based format;Homo sapiens;None;None;HEK293;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL3627595;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2015;CHEMBL3307715
CHEMBL3628124;;0;531.44;1;3.07;20a;N/C1=N\C(=O)[C@@H]2CCCN2c2ccc(cc2)OC/C=C/CNCC(=O)Nc2c(Cl)cc(cc2Cl)CN1;Ki;'=';1500.0;nM;5.82;;;UO_0000065;10.96;0.22;2.75;4.81;False;CHEMBL3630426;Displacement of [3H]BMS-599240 from BACE1 (unknown origin) expressed in HEK293 cells at pH 6.4 after 1.5 hrs by Microbeta liquid scintillation counting analysis;B;BAO_0000219;cell-based format;Homo sapiens;None;None;HEK293;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL3627595;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2015;CHEMBL3307715
CHEMBL3353636;;0;440.65;0;3.31;31;CCCCS(=O)(=O)N1CCC[C@H](C[C@@]2(CCC3CCCCC3)NC(=N)N(C)C2=O)C1;Ki;'=';6300.0;nM;5.2;;;UO_0000065;11.8;0.24;1.89;5.56;False;CHEMBL3386389;Inhibition of purified human BACE1 by FRET assay;B;BAO_0000357;single protein format;Homo sapiens;None;None;None;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL3352601;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2014;None
CHEMBL3353635;;0;405.59;0;3.30;30;CCCNC(=O)N1CCC[C@H](C[C@@]2(CCC3CCCCC3)NC(=N)N(C)C2=O)C1;Ki;'=';8500.0;nM;5.07;;;UO_0000065;12.5;0.24;1.77;5.73;False;CHEMBL3386389;Inhibition of purified human BACE1 by FRET assay;B;BAO_0000357;single protein format;Homo sapiens;None;None;None;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL3352601;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2014;None
CHEMBL244347;;0;502.7;2;6.76;3a;CN(C(=O)CC[C@@H](C1CCCCC1)N1Cc2cc(Oc3ccccc3)ccc2N=C1N)C1CCCCC1;Ki;'=';25.0;nM;7.6;;;UO_0000065;15.12;0.28;0.84;10.68;False;CHEMBL2067011;Inhibition of recombinant beta-secretase 1;B;BAO_0000357;single protein format;Homo sapiens;None;None;None;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL2062429;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2012;None
CHEMBL3951563;;0;370.48;0;1.88;BDBM182841;Cc1cccc(N2CC3C(c4ccccc4)(C2)NC(=N)N(C)S3(=O)=O)c1;Ki;'=';1563.0;nM;5.81;;330389;UO_0000065;15.67;0.30;3.93;7.59;False;CHEMBL3887312;BACE1 HTRF FRET Assay: A homogeneous time-resolved FRET assay was used to determine IC50 values for inhibitors of the soluble human BACE1 catalytic domain. This assay monitored the increase of 620 nm fluorescence that resulted from BACE1 cleavage of an APPswedish APPswe mutant peptide FRET substrate (QSY7-EISEVNLDAEFC-Europium-amide). This substrate contained an N-terminal QSY7 moiety that served as a quencher of the C-terminal Europium fluorophore (620 nm Em). In the absence of enzyme activity, 620 nm fluorescence was low in the assay and increased linearly over 3 hours in the presence of uninhibited BACE1 enzyme. Inhibition of BACE1 cleavage of the QSY7-APPswe-Eu substrate by inhibitors was manifested as a suppression of 620 nm fluorescence.Varying concentrations of inhibitors at 3x the final desired concentration in a volume of 10 ul were preincubated with purified human BACE1 catalytic domain (3 nM in 10 ul) for 30 minutes at 30° C. in reaction buffer containing 20 mM Na-Acetate pH 5.0.;B;BAO_0000357;single protein format;Homo sapiens;None;None;None;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL3886269;37;BindingDB Database;;2015;None
CHEMBL3354258;;0;483.66;0;4.86;49;COc1ccccc1NC(=O)N[C@@H]1CCC[C@H](C[C@@]2(CCC3CCCCC3)NC(=N)N(C)C2=O)C1;Ki;'=';276.0;nM;6.56;;;UO_0000065;13.56;0.26;1.70;6.16;False;CHEMBL3386389;Inhibition of purified human BACE1 by FRET assay;B;BAO_0000357;single protein format;Homo sapiens;None;None;None;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL3352601;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2014;None
CHEMBL2011978;;0;367.41;0;2.86;4n;CN1C(=N)NC(c2ccccc2)(c2cccc(-c3cncc(C#N)c3)c2)C1=O;Ki;'=';470.0;nM;6.33;;;UO_0000065;17.22;0.31;3.47;6.81;False;CHEMBL2015090;Inhibition of human BACE1 using QSY7EISEVNLDAEFC-Eu-amide as substrate incubated for 30 mins prior to substrate addition measured after 90 mins by FRET analysis;B;BAO_0000357;single protein format;Homo sapiens;None;None;None;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL2010674;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2012;None
CHEMBL510829;;0;621.83;1;4.30;6f;Nc1ccc(S(=O)(=O)N(CCCNCCCN(Cc2ccccc2)S(=O)(=O)c2ccc(N)cc2)Cc2ccccc2)cc1;Ki;'=';64000.0;nM;4.19;;;UO_0000065;6.74;0.13;-0.11;3.02;False;CHEMBL984419;Inhibition of recombinant beta secretase 1 by fluorescence technique;B;BAO_0000357;single protein format;None;None;None;None;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1144181;1;Scientific Literature;Bioorg. Med. Chem.;2008;None
CHEMBL1097349;;0;705.22;1;3.54;3ff;COC[C@H]1CCCN1C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2CN(S(=O)(=O)c3cccc(Cl)c3)CCN2)c1;Ki;'=';1.0;nM;9.0;;;UO_0000065;12.76;0.26;5.46;7.02;False;CHEMBL1109071;Inhibition oh BACE1;B;BAO_0000357;single protein format;None;None;None;None;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1157894;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2010;None
CHEMBL1087742;;0;467.54;0;1.34;3dd;CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)[C@H]1CN(S(=O)(=O)c2cccc(C)c2)CCN1;Ki;'=';365.0;nM;6.44;;;UO_0000065;13.77;0.27;5.10;6.52;False;CHEMBL1109071;Inhibition oh BACE1;B;BAO_0000357;single protein format;None;None;None;None;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1157894;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2010;None
CHEMBL261655;;0;545.68;1;2.53;12;COc1cccc(CN2C[C@@H](C(=O)N[C@@H](Cc3ccccc3)[C@H](O)CNCc3cccc(N(C)C)c3)NC2=O)c1;Ki;'=';449.0;nM;6.35;;;UO_0000065;11.63;0.22;3.82;5.98;False;CHEMBL929344;Inhibition of human BACE1;B;BAO_0000357;single protein format;Homo sapiens;None;None;None;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1145643;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2008;None
CHEMBL410666;;0;501.63;1;2.53;11;CN(C)c1cccc(CNC[C@@H](O)[C@H](Cc2ccccc2)NC(=O)[C@@H]2CN(c3ccccc3)C(=O)N2)c1;Ki;'=';8177.0;nM;5.09;;;UO_0000065;10.14;0.19;2.56;5.25;False;CHEMBL929344;Inhibition of human BACE1;B;BAO_0000357;single protein format;Homo sapiens;None;None;None;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1145643;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2008;None
CHEMBL2063207;;0;582.79;2;7.06;4g;Cn1cc(CN(C(=O)CC[C@@H](C2CCCCC2)N2Cc3cc(Oc4ccccc4)ccc3N=C2N)C2CCCCC2)cn1;Ki;'=';11.0;nM;7.96;;;UO_0000065;13.66;0.25;0.90;8.94;False;CHEMBL2067011;Inhibition of recombinant beta-secretase 1;B;BAO_0000357;single protein format;Homo sapiens;None;None;None;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL2062429;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2012;None
CHEMBL603120;;0;716.8;1;3.12;1f;CO[C@H](C[C@H](O)[C@H](COc1cc(F)cc(F)c1)NC(=O)c1cc(C(=O)N[C@H](C)c2ccccc2)cc(N(C)CS(C)(=O)=O)c1)C(=O)NC1CC1;Ki;'=';1800.0;nM;5.75;;;UO_0000065;8.01;0.16;2.62;3.52;False;CHEMBL1072341;Inhibition of human BACE1 expressed in Escherichia coli cells (BL21(DE3) by TRF assay;B;BAO_0000219;cell-based format;Homo sapiens;None;None;None;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1157542;1;Scientific Literature;J. Med. Chem.;2010;None
CHEMBL1097348;;0;670.78;1;2.89;3ee;COC[C@H]1CCCN1C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2CN(S(=O)(=O)c3ccccc3)CCN2)c1;Ki;'=';1.0;nM;9.0;;;UO_0000065;13.42;0.26;6.11;7.02;False;CHEMBL1109071;Inhibition oh BACE1;B;BAO_0000357;single protein format;None;None;None;None;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1157894;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2010;None
CHEMBL448008;;0;658.86;1;1.43;49;Cc1cc(C)n(COC(=O)N[C@@H](CS(C)(=O)=O)C(=O)N[C@@H](CC(C)C)[C@@H](O)C[C@@H](C)C(=O)N[C@H](C(=O)NCC(C)C)C(C)C)n1;Ki;'=';0.3;nM;9.52;;;UO_0000065;14.45;0.29;8.09;4.81;True;CHEMBL981021;Inhibition of recombinant memapsin 2;B;BAO_0000357;single protein format;None;None;None;None;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1153435;1;Scientific Literature;J. Med. Chem.;2009;None
CHEMBL510508;PHLOROFUCOFUROECKOL A;0;602.46;4;6.42;4;Oc1cc(O)cc(Oc2c(O)cc(O)c3c2Oc2c(O)cc4oc5c(Oc6cc(O)cc(O)c6)c(O)cc(O)c5c4c2O3)c1;Ki;'=';1300.0;nM;5.89;;;UO_0000065;9.77;0.18;-0.53;2.54;False;CHEMBL1117924;Noncompetitive inhibition of human recombinant BACE1 after 60 mins by Dixon plot analysis;B;BAO_0000357;single protein format;Homo sapiens;None;None;None;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1155522;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2010;None
CHEMBL578410;;0;299.76;0;2.37;4f;CN1C(=O)C(c2ccccc2)(c2cccc(Cl)c2)N=C1N;Ki;'=';300.0;nM;6.52;;;UO_0000065;21.76;0.42;4.15;11.11;False;CHEMBL2015090;Inhibition of human BACE1 using QSY7EISEVNLDAEFC-Eu-amide as substrate incubated for 30 mins prior to substrate addition measured after 90 mins by FRET analysis;B;BAO_0000357;single protein format;Homo sapiens;None;None;None;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL2010674;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2012;None
CHEMBL2011974;;0;342.4;0;2.99;4j;CN1C(=N)NC(c2ccccc2)(c2cccc(-c3cccnc3)c2)C1=O;Ki;'=';530.0;nM;6.28;;;UO_0000065;18.33;0.33;3.29;9.08;False;CHEMBL2015090;Inhibition of human BACE1 using QSY7EISEVNLDAEFC-Eu-amide as substrate incubated for 30 mins prior to substrate addition measured after 90 mins by FRET analysis;B;BAO_0000357;single protein format;Homo sapiens;None;None;None;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL2010674;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2012;None
CHEMBL2011992;;0;353.85;0;4.00;13h;CN1C(=N)NC(c2cccc(-c3cccc(Cl)c3)c2)(C2(C)CC2)C1=O;Ki;'=';190.0;nM;6.72;;;UO_0000065;18.99;0.37;2.72;11.96;False;CHEMBL2015090;Inhibition of human BACE1 using QSY7EISEVNLDAEFC-Eu-amide as substrate incubated for 30 mins prior to substrate addition measured after 90 mins by FRET analysis;B;BAO_0000357;single protein format;Homo sapiens;None;None;None;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL2010674;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2012;None
CHEMBL2012069;;0;340.81;0;3.00;17h;CN1C(=N)NC(c2cccc(-c3cncc(Cl)c3)c2)(C2CC2)C1=O;Ki;'=';59.0;nM;7.23;;;UO_0000065;21.21;0.41;4.23;10.46;False;CHEMBL2015090;Inhibition of human BACE1 using QSY7EISEVNLDAEFC-Eu-amide as substrate incubated for 30 mins prior to substrate addition measured after 90 mins by FRET analysis;B;BAO_0000357;single protein format;Homo sapiens;None;None;None;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL2010674;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2012;None
CHEMBL591700;;0;892.03;2;5.03;2f;CC(C)[C@H](NC(=O)[C@@H](C[C@H](O)[C@H](COc1cc(F)cc(F)c1)NC(=O)c1cc(C(=O)N[C@H](C)c2ccccc2)cc(N(C)S(C)(=O)=O)c1)OCC1CC1)C(=O)NCc1ccccc1;Ki;'=';1.3;nM;8.89;;;UO_0000065;9.96;0.19;3.86;4.62;False;CHEMBL1069651;Inhibition of human BACE1 expressed in Escherichia coli BL21(DE3) by resolved fluorescence assay;B;BAO_0000019;assay format;Homo sapiens;None;None;None;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1156935;1;Scientific Literature;Bioorg. Med. Chem.;2010;None
CHEMBL1097321;;0;670.82;1;4.21;3c;CCCN(CCC)C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2CN(S(=O)(=O)c3cccc(C)c3)CCN2)c1;Ki;'=';1.0;nM;9.0;;;UO_0000065;13.42;0.26;4.79;7.56;False;CHEMBL1109071;Inhibition oh BACE1;B;BAO_0000357;single protein format;None;None;None;None;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1157894;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2010;None
CHEMBL1097345;;0;705.85;1;3.00;3aa;CCNc1cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2CN(S(=O)(=O)c3cccc(C)c3)CCN2)cc(N2CCCCS2(=O)=O)c1;Ki;'=';1.0;nM;9.0;;;UO_0000065;12.75;0.26;6.00;6.07;False;CHEMBL1109071;Inhibition oh BACE1;B;BAO_0000357;single protein format;None;None;None;None;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1157894;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2010;None
CHEMBL1097351;;0;711.25;1;3.60;3hh;COC[C@H]1CCCN1C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2CN(S(=O)(=O)c3ccc(Cl)s3)CCN2)c1;Ki;'=';1.0;nM;9.0;;;UO_0000065;12.65;0.26;5.40;7.02;False;CHEMBL1109071;Inhibition oh BACE1;B;BAO_0000357;single protein format;None;None;None;None;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1157894;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2010;None
CHEMBL1097337;;0;688.84;1;3.25;3s;CCCN(CCC)C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2CN(S(=O)(=O)c3c(C)nn(C)c3C)CCN2)c1;Ki;'=';970.0;nM;6.01;;;UO_0000065;8.73;0.17;2.76;4.39;False;CHEMBL1109071;Inhibition oh BACE1;B;BAO_0000357;single protein format;None;None;None;None;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1157894;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2010;None
CHEMBL575326;;0;370.37;0;3.52;13;O=C(Nc1nc2ccncc2[nH]1)c1ccc2c(c1)Nc1ccccc1NC2=O;Ki;'=';309.0;nM;6.51;;;UO_0000065;17.58;0.32;2.99;5.82;False;CHEMBL1045676;Inhibition of human recombinant BACE1 by FRET assay;B;BAO_0000357;single protein format;Homo sapiens;None;None;None;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1154184;1;Scientific Literature;J. Med. Chem.;2009;None
