,Lipop,Group,TMAP1,TMAP2,smiles
181,1.77,5 (621),0.38427281379699707,-0.23676085472106934,CC(C)C(NC(=O)CN1C(=O)C(=CC=C1c2ccccc2)NS(=O)(=O)C)C(=O)C(F)(F)F
182,1.5,2 (733),-0.306375652551651,0.16999948024749756,C[C@@H]1CN([C@@H](C)CN1C(=O)c2ccc(cc2)C#N)C(=O)[C@@](C)(O)C(F)(F)F
183,2.5,3 (1192),-0.10190972685813904,0.2796836495399475,CCOc1ccccc1c2ccc(cc2)c3nc4ccc(F)cc4c(N[C@H](C)C(=O)O)c3C#N
184,1.49,2 (733),-0.2997971475124359,-0.056300967931747437,Clc1ccc(CC2CCNCC2)cc1C(=O)NCC34CC5CC(CC(C5)C3)C4
185,3.17,1 (622),-0.4022201597690582,-0.14598429203033447,CC[C@H](NC(=O)c1c(c(nc2ccccc12)c3ccccc3)S(=O)(=O)C)c4ccccc4
186,3.19,1 (622),-0.374500572681427,-0.13237029314041138,Fc1ccc(NC(=O)c2cccnc2Oc3ccccc3)cc1
187,1.65,2 (733),-0.29765862226486206,0.16409480571746826,CC(CN1CCCCC1)C(=O)c2ccc(C)cc2
188,2.8,2 (733),-0.25782519578933716,0.24908697605133057,CC(C)OC(=O)N1CCC(CC1)Oc2ncnc(Nc3ccc(nc3C)S(=O)(=O)C)c2C
189,3.89,5 (621),0.24352067708969116,-0.21830704808235168,Cc1ccccc1c2c(C(=O)O)n(CCCOc3cccc4ccccc34)c5ccccc25
190,2.28,1 (622),-0.21802988648414612,-0.17036622762680054,C[C@@H](NCc1ccccc1c2ccc(CCNC[C@H](O)c3ccc(O)c4NC(=O)Sc34)cc2)c5ccccc5
191,2.75,3 (1192),0.21208900213241577,0.06740719079971313,Nc1nc(Nc2ccc(F)c(Cl)c2)c3nc[nH]c3n1
192,3.97,4 (1032),0.17462056875228882,-0.36994194984436035,CCCSc1nc(N[C@@H]2C[C@H]2c3ccccc3)c4nnn([C@@H]5C[C@H](O)[C@@H](O)[C@H]5O)c4n1
193,-0.84,3 (1192),0.06761914491653442,0.06884407997131348,CSc1ccc(cc1)N2C(=NC(=NC2(C)C)N)N
194,1.6,2 (733),-0.24311813712120056,-0.03254508972167969,C[C@@H]1N[S@@](=O)(=NC1=O)c2cccc(c2)c3ccc(C)cc3
195,2.4,4 (1032),0.00949031114578247,-0.08798474073410034,Nc1nc(N)nc(n1)c2cccc(c2)C(F)(F)F
196,3.39,3 (1192),0.04191058874130249,0.41370874643325806,Cc1cccc(CN2CCN(CC2)C(c3ccccc3)c4ccc(Cl)cc4)c1
197,1.79,2 (733),-0.24954497814178467,0.20267969369888306,Fc1ccc(cc1)S(=O)(=O)NC(=O)N2CCC(CC2)N3CCC(CC3)Oc4ccc(Cl)c(Cl)c4
198,1.01,3 (1192),0.18749505281448364,0.3136937618255615,OC(=O)COc1ccc(Cl)cc1CN2CCCN(CC2)S(=O)(=O)Cc3ccccc3
199,3.62,1 (622),-0.3750138580799103,-0.1451619267463684,Clc1cccc(c1Cl)n2nnnc2NCc3ccccc3Oc4ccccn4
200,2.36,3 (1192),0.043396949768066406,0.41503119468688965,CN1CCCN(CC1)C(c2ccccc2)c3ccc(Cl)cc3
201,1.29,2 (733),-0.32016634941101074,-0.07874637842178345,Clc1ccccc1CCNC(=O)c2cc(ccc2Cl)N3N=CC(=O)NC3=O
202,1.1,3 (1192),0.09568077325820923,0.049677491188049316,Clc1ccc2C(=O)C3=C(Nc2c1)C(=O)NN(Cc4ccccn4)C3=O
203,2.15,4 (1032),-0.1226755678653717,-0.31602174043655396,C[C@@H](NC(=O)[C@H]1CCCCN1)c2ccc(Nc3ncc4cc(ccc4n3)c5ccncc5)cc2
204,1.98,3 (1192),-0.15962907671928406,0.4032883644104004,CC(C)CN1C(=O)N(C)C(=O)c2c1sc(Cc3cccc4ncccc34)c2C(=O)N5CC[C@@H](O)C5
205,3.5,3 (1192),-0.08645439147949219,0.20750343799591064,C[C@H](NC(=O)[C@@H]1CCCC[C@H]1C(=O)N2CCc3[nH]c4ccc(F)cc4c3C2)C#N
206,1.17,5 (621),0.38471686840057373,-0.2344059944152832,CC(C)C(NC(=O)CN1C(=O)C(=CC=C1c2ccccc2)NS(=O)(=O)N)C(=O)C(F)(F)F
207,2.53,1 (622),-0.35208842158317566,-0.09275814890861511,OC(=O)C1CCN(CC1)c2ncccc2c3ccc(Cl)c(c3)C(=O)NCC4CCCCCC4
208,1.13,1 (622),-0.36915385723114014,-0.1035233736038208,Clc1ccc(CNC(=N)SCCCc2c[nH]cn2)cc1
209,1.3,4 (1032),0.12728995084762573,-0.29446473717689514,Cc1ccc(cc1)c2cccc(c2)c3nn[nH]n3
210,0.35,3 (1192),0.038927435874938965,0.2704007029533386,Cc1ccc2c(n1)c(Sc3ccc(Cl)cc3)c(C)n2CC(=O)O
211,1.8,4 (1032),-0.007721126079559326,-0.20476201176643372,CN(C1CCN(C)CC1)c2nccc(Nc3cc(NC(=O)c4ccnc(c4)N5CCOCC5)ccc3C)n2
212,3.2,5 (621),0.5,-0.10251155495643616,CCCCCC[C@H]1OC(=O)CNC(=O)[C@H](NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H]1C)[C@H](C)CC)[C@H](C)O
213,0.82,3 (1192),0.14530789852142334,0.3541247844696045,CN[C@@H](C)C(=O)N[C@@H](C1CCCCC1)C(=O)N[C@H]2CCN(C2)C(=O)c3ccccc3
214,3.19,4 (1032),-0.032445043325424194,-0.1823030710220337,Cc1cnc([nH]1)c2ccc(C)c(NC(=O)c3ccc(OCc4ccccn4)cc3)c2
215,3.3,2 (733),-0.22568023204803467,-0.09096214175224304,O=C(NCCSCc1ccccc1)c2ccccc2
216,2.5,2 (733),-0.19884401559829712,0.17387616634368896,OC(=O)[C@@H](Cc1ccccc1)N2CCC(CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4)CC2
217,2.35,3 (1192),-0.16316553950309753,0.4055901765823364,CC(C)CN1C(=O)N(C)C(=O)c2c1sc(Cc3c[nH]c4ccccc34)c2C(=O)N5CC[C@@H](O)C5
218,1.73,4 (1032),0.2729390263557434,-0.3016689419746399,C[C@H](Nc1cnc(C)c(Nc2cc(C)[nH]n2)n1)c3ccc(F)cn3
219,3.3,4 (1032),0.14140534400939941,-0.08775672316551208,C(CN1CCCCC1)C2CCc3cc(OCc4ccc(cc4)c5ccccc5)ccc3C2
220,2.31,2 (733),-0.09179344773292542,0.13480478525161743,Nc1ccccc1NC(=O)c2ccc(cc2)C3CCN(Cc4ccc(cc4)C(=O)NC5CC5)CC3
221,2.41,1 (622),-0.25320082902908325,-0.17504924535751343,CC(Cc1cccc(CNCCc2c(Cl)cccc2Cl)c1)NC[C@H](O)c3ccc(O)c4NC(=O)Sc34
222,0.61,3 (1192),0.04957634210586548,0.3510829210281372,OCC[C@@]1(CCCNC1)c2ccc(Cl)c(Cl)c2
223,3.57,3 (1192),-0.026134371757507324,0.20502644777297974,COc1ccccc1C(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N3CCN(Cc4ccc(F)cc4)CC3)C#N
224,3.13,4 (1032),0.19855254888534546,-0.26259440183639526,CN(C)c1nc(N[C@@H]2CC[C@@H](CC2)NC(=O)c3ccc(F)c(F)c3)nc4ccccc14
225,1.56,4 (1032),-0.0019749701023101807,-0.02437424659729004,CCCNC[C@@H](O)COc1ccccc1C(=O)CCc2ccccc2
226,0.7,3 (1192),0.08474850654602051,0.020366430282592773,Oc1c2C(=O)N(NC(=O)c2nc3cc(Cl)ccc13)C(C4CC4)c5ccncc5
227,2.08,2 (733),-0.19369307160377502,0.20025861263275146,Cc1cc(OC2CCN(CC3CCN(CC3)[C@@](C)(Cc4ccc(F)cc4)C(=O)O)CC2)ccc1Cl
228,3.77,2 (733),-0.22531825304031372,-0.11304128170013428,O=C(CCc1ccccc1)c2ccccc2
229,-0.9,3 (1192),-0.08179986476898193,0.34583014249801636,CCCCc1ncc(\C=C(/Cc2cccs2)\C(=O)O)n1Cc3ccc(cc3)C(=O)O
230,2.5,2 (733),-0.19918811321258545,0.1762455701828003,OC(=O)[C@H](Cc1ccccc1)N2CCC(CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4)CC2
231,3.02,2 (733),-0.3104286789894104,-0.03825339674949646,C(C(C1CCCCC1)C2CCCCC2)C3CCCCN3
232,3.9,4 (1032),0.0760347843170166,-0.4262470006942749,COc1cc(Nc2nccc(n2)N(C)c3cc(CO)ccc3C)cc(c1)N4CCOCC4
233,1.94,2 (733),-0.11084303259849548,-0.02533051371574402,O=C(Nc1nc2C(=O)NC=Nc2s1)c3ccccc3
234,3.72,1 (622),-0.4252186417579651,-0.1503760814666748,CC[C@H](NC(=O)c1c([S+](C)[O-])c(nc2ccccc12)c3ccc(F)cc3)c4ccccc4
235,2.27,1 (622),-0.316176176071167,-0.27526870369911194,CC1=CN([C@H]2CCCN(C2)S(=O)(=O)c3ccc(O)c(Oc4cccc(c4)C(F)(F)F)c3)C(=O)NC1=O
236,1.7,3 (1192),-0.06439658999443054,0.42312341928482056,COc1cccc([C@H](O)C2CCN(CCc3ccc(F)cc3)CC2)c1OC
237,2.43,4 (1032),0.21142578125,-0.25544291734695435,COc1ccc2nc(N[C@H]3CCC[C@@H](C3)NCc4ccsc4)ccc2c1
238,3.2,5 (621),0.3006313443183899,-0.17208492755889893,CN1CCN(CC1)c2ncnc3c2sc4nc(C)cc(C)c34
239,3.27,3 (1192),0.23444515466690063,0.26798945665359497,CC(C)(C)OC(=O)N1CCN(CC1)c2ncc(OCc3ccc(cc3)S(=O)(=O)C)cn2
240,0.75,3 (1192),0.04851585626602173,0.17359507083892822,O=C(COc1ccccc1)N2CCOCC2
241,0.97,2 (733),-0.20883700251579285,-0.040350884199142456,Cc1nnsc1C(=O)Nc2ccccc2
242,1.07,5 (621),0.3963516354560852,-0.25098106265068054,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@@H]12
243,-0.38,1 (622),-0.3080486059188843,-0.30289942026138306,CC1=CN([C@H]2CCCN(Cc3ccc(C(=O)O)c(Oc4cccc(c4)C(F)(F)F)c3)C2)C(=O)NC1=O
244,2.0,5 (621),0.41349250078201294,-0.01730296015739441,COc1cc(O)cc2OC=C(C(=O)c12)c3ccc(O)cc3
245,2.43,3 (1192),-0.014652073383331299,0.21185576915740967,O=C(C1CCCCC1)N2CC3N(CCc4ccccc34)C(=O)C2
246,3.55,4 (1032),0.1968565583229065,-0.3540269136428833,Cc1ccccc1N2C(=Nc3cccc(C)c3C2=O)Cn4nc(c5ccc(O)c(F)c5)c6c(N)ncnc46
247,2.5,5 (621),0.2863219380378723,-0.07468995451927185,Nc1cc(nc2ccc(Nc3cc(nc(N)n3)c4cccc(Cl)c4)cc12)c5ccc(F)cc5
248,-0.42,5 (621),0.2225753664970398,-0.0915164053440094,O=C1NC=Nc2[nH]ncc12
249,0.78,1 (622),-0.4644685983657837,0.05828601121902466,C[C@H](NC(=O)c1c(C)nn(C2CCOC2)c1NS(=O)(=O)c3ccc(C)cc3)C(C)(C)C
250,2.74,3 (1192),0.09490048885345459,0.4443114399909973,Fc1ccc(SC2=NN3C=NC(=O)C(=C3C=C2)c4c(Cl)cccc4Cl)c(F)c1
251,3.56,3 (1192),0.03776031732559204,0.2723003625869751,CC(C(=O)O)n1c(C)c(Sc2ccc(Cl)cc2)c3cc(Cl)ccc13
252,2.33,3 (1192),0.13036996126174927,0.12111502885818481,NC(=O)c1sc(cc1N)c2ccccc2
253,1.59,3 (1192),0.01335752010345459,0.27689969539642334,Cc1ccc2c(c1)c(c(C)n2CC(=O)O)c3ccnc4cc(Cl)ccc34
254,1.46,5 (621),0.46169233322143555,-0.10595449805259705,COc1ccc2ncc(F)c(CCN3CCC(CC3)NCc4cc5OCCOc5cn4)c2n1
255,2.4,4 (1032),-0.020063698291778564,-0.335451602935791,CS(=O)(=O)c1ccc(cc1)c2cnc(N)c(c2)c3ccc(nc3)C(F)(F)F
256,2.5,1 (622),-0.41507652401924133,-0.2737547755241394,O=C1CCOc2nc(CCc3ccccc3)ccc12
257,2.16,3 (1192),0.21557241678237915,0.16390597820281982,Clc1ccc2OC(=O)Nc2c1
258,-0.15,4 (1032),-0.010522454977035522,-0.015262484550476074,CC(C)C(=O)NCCNCC(O)COc1ccc(O)cc1
259,3.3,4 (1032),-0.14038074016571045,-0.45228374004364014,NC1(CCC1)c2ccc(cc2)c3nn4cccc4cc3c5ccccc5
260,0.4,3 (1192),0.18688732385635376,0.3201265335083008,OC(=O)COc1ccc(cc1CN2CCN(CC2)S(=O)(=O)c3ccccc3)C(F)(F)F
261,3.69,3 (1192),0.24809926748275757,0.17925941944122314,CSCCC(NC(=O)c1sccc1Cl)c2nc3ccccc3[nH]2
262,1.69,4 (1032),-0.06784224510192871,-0.05523291230201721,COc1ccnc(CCc2nc3cccnc3[nH]2)c1
263,3.3,3 (1192),0.08499139547348022,0.17014265060424805,[O-][N+](=O)c1cccc(c1)C(=O)Nc2nc3ccccc3n2CCN4CCOCC4
264,2.3,2 (733),-0.21863076090812683,0.045639991760253906,CC(C)[C@@H](CO)NS(=O)(=O)c1ccc(Cl)s1
265,3.05,5 (621),0.3739609718322754,-0.2809588611125946,CC(C)C(NC(=O)CN1C(=O)C(=CC=C1c2cccnc2)NC(=O)OCc3ccccc3)C(=O)C(F)(F)F
266,2.16,3 (1192),0.0006787776947021484,0.2771698832511902,COc1ccc2nccc([C@H](O)C3CC4CCN3CC4C=C)c2c1
267,2.55,5 (621),0.19931668043136597,-0.2047863006591797,N#CC[C@H](C1CCCC1)n2cc(cn2)c3ncnc4[nH]ccc34
268,1.14,2 (733),-0.23955634236335754,0.02564215660095215,Clc1ccc(Cl)c(c1)S(=O)(=O)Nc2nccs2
269,3.32,4 (1032),-0.013493716716766357,-0.3431970775127411,O=C1COC2(CCN(CC2)S(=O)(=O)c3ccc(cc3)c4ccc5cnccc5c4)CN1C6CC6
270,2.97,5 (621),0.2488250732421875,0.01955312490463257,COc1ccc(cc1)c2cc(Nc3ccn(C)n3)n4ncc(C#N)c4n2
271,3.46,3 (1192),-0.06512346863746643,0.3521311283111572,Cc1cc(C(=O)CN2C=C(C=CC2=O)C(F)(F)F)c(C)n1Cc3ccccc3
272,3.99,5 (621),0.3418600559234619,0.010129690170288086,Oc1ccc2nc(sc2c1)c3ccccc3
273,1.35,5 (621),0.3585975766181946,0.03732895851135254,NS(=O)(=O)c1nc2ccccc2s1
274,-0.75,3 (1192),0.18792450428009033,0.2829797863960266,CS(=O)(=O)c1ccc(c(Cl)c1)c2cc(Cl)ccc2OCC(=O)O
275,3.99,4 (1032),0.1695570945739746,-0.36450350284576416,OC[C@H]1C[C@H]([C@H](O)[C@@H]1O)n2nnc3c(N[C@@H]4C[C@H]4c5ccc(F)c(F)c5)nc(SCCC(F)(F)F)nc23
276,2.5,1 (622),-0.3382411599159241,-0.23043835163116455,NC(=O)c1ccccc1OCc2ccccc2
277,0.56,3 (1192),-0.06414765119552612,0.36287933588027954,CC1CC(=O)Nc2ccccc2N1
278,1.28,3 (1192),0.14815300703048706,0.2179661989212036,NC(=O)N1c2ccccc2CC(=O)c3ccccc13
279,4.0,3 (1192),-0.06636816263198853,0.423273503780365,Cc1ccc(F)cc1S(=O)(=O)N[C@@H]2CCN(Cc3ccc(cc3)c4ccccc4)C2
280,2.8,5 (621),0.4132148027420044,-0.019328147172927856,COc1ccc(cc1OC)C2=COc3cc(O)cc(O)c3C2=O
281,0.2,3 (1192),0.023604869842529297,0.25105077028274536,CC(=O)Nc1ccc2c(c1)c(Sc3ccc(Cl)cc3)c(C)n2CC(=O)O
282,3.0,3 (1192),0.025019824504852295,0.35136181116104126,O=C1CCOc2nc(ccc12)C#CC3CCCC3
283,2.82,4 (1032),-0.0793350338935852,-0.4035531282424927,CN1CCN2C(C1)c3ccccc3Cc4cccnc24
284,0.91,4 (1032),0.004868924617767334,0.007924914360046387,COc1ccccc1c2nnc(N)[nH]2
285,1.4,3 (1192),-0.049072474241256714,0.19789761304855347,COc1ccc(cc1OC)N2CCN(CC2)C(=O)[C@@H]3CCCC[C@H]3C(=O)NC4(CC4)C#N
286,1.84,3 (1192),-0.025439083576202393,0.4240761399269104,CCN(C1CCN(CCC(c2ccccc2)c3ccc(NS(=O)(=O)C)cc3)CC1)C(=O)Cc4ccc(cc4)S(=O)(=O)C
287,0.12,1 (622),-0.20382702350616455,-0.17702540755271912,O[C@@H](CNCCSCCCNCCc1ccccc1)c2ccc(O)c3NC(=O)Sc23
288,0.96,1 (622),-0.42734336853027344,0.05729478597640991,CC(C)(C)NS(=O)(=O)c1cncc(c1)c2ccc3nc(NC(=O)NCC(=O)N4CCOCC4)nn3c2
289,3.81,1 (622),-0.4168926477432251,-0.14756086468696594,CC[C@H](NC(=O)c1c([S+]([O-])C(C)C)c(nc2ccccc12)c3ccccc3)c4ccccc4
290,2.07,3 (1192),0.15466439723968506,0.4348253011703491,COc1cc(OC)c(cc1NC(=O)COC(=O)C)S(=O)(=O)N2C(C)CCc3ccccc23
291,3.16,4 (1032),0.25629180669784546,-0.30554863810539246,C[C@]1(CCCN1c2nc(Nc3cc([nH]n3)C4CC4)c5cccn5n2)C(=O)Nc6ccc(F)nc6
292,1.73,3 (1192),0.14048725366592407,0.21353453397750854,CC1CN(C(=O)c2ccccc2)c3ccccc3NC1=O
293,0.84,4 (1032),-0.039154499769210815,-0.2411094605922699,COc1cc2ncn(c3cc(OCc4ccccc4C(F)(F)F)c(s3)C(=O)O)c2cc1OC
294,1.74,1 (622),-0.20160049200057983,-0.18242859840393066,O[C@@H](CNCCCSCCNCCc1cccc(Cl)c1Cl)c2ccc(O)c3NC(=O)Sc23
295,1.32,3 (1192),0.15598231554031372,0.14132195711135864,NC(=O)Nc1cc(sc1C(=O)N[C@H]2CCCNC2)c3cccc(F)c3F
296,2.7,2 (733),-0.197931170463562,-0.0046721696853637695,CC(C)C(=O)Nc1nc(cc2ccccc12)c3ccccn3
297,1.16,5 (621),0.2511664032936096,-0.1262204349040985,Nc1nc(N)c2nc(c(N)nc2n1)c3ccccc3
298,3.07,2 (733),-0.05395236611366272,0.04536384344100952,C[C@@](O)(C(=O)Nc1ccc(cc1Cl)S(=O)(=O)NCC=C)C(F)(F)F
299,3.5,5 (621),0.2817005515098572,-0.1556149423122406,COc1ccc(cc1)C(=O)NCc2cn(nn2)c3cc(C)nc4ccc(OC)cc34
300,1.92,1 (622),-0.13494113087654114,-0.25142577290534973,Oc1ccc(CCNCCCS(=O)(=O)NCCOCCc2cccc(Cl)c2)c3sc(O)nc13
301,-0.98,2 (733),-0.2703680396080017,-0.07167449593544006,NC12CC3CC(CC(C3)C1)C2
302,1.7,4 (1032),-0.03125882148742676,-0.4446932077407837,CNC(=O)c1cc(c2nc(cc(n2)C3(CC3)S(=O)(=O)C)N4CCOCC4)c5cc[nH]c5c1
303,1.02,5 (621),0.3747251629829407,-0.07085302472114563,O=C1Nc2ccccc2C(=O)C=C1
304,2.32,4 (1032),0.16011470556259155,-0.24059104919433594,CC[C@@H](NC1=C(Nc2cccc(C(=O)N(C)C)c2O)C(=O)C1=O)c3oc(C)cc3
305,2.8,5 (621),0.3578985333442688,-0.16957315802574158,Fc1ccc(CN2CCN(CC2)C3=Nn4c(CC3)nnc4C(F)(F)F)cc1
306,3.72,3 (1192),-0.02272549271583557,0.14058667421340942,Clc1ccc(cc1)C2(CCCC2)C(=O)Nc3oc(nn3)C(=O)Nc4ccc(cc4)N5CCOCC5
307,4.18,1 (622),-0.40257585048675537,-0.14309358596801758,CC[C@H](NC(=O)c1c(CN(C)C)c(nc2ccccc12)c3ccccc3)c4ccccc4
308,2.32,2 (733),-0.358604371547699,0.1812639832496643,CCOC(=O)Nc1cccc(c1)[C@H](N2CCN(Cc3nc[nH]c3C)CC2)c4ccc(cc4)C(=O)N(C)CC
309,2.43,5 (621),0.2661527991294861,-0.09838902950286865,Nc1nc(cs1)c2ccccc2
310,2.92,4 (1032),-0.07033675909042358,-0.05539742112159729,COc1ccnc(CCc2nc3cc(Br)cnc3[nH]2)c1
311,1.38,5 (621),0.25211280584335327,-0.09303784370422363,Nc1nnc(c(N)n1)c2cccc(Cl)c2Cl
312,4.23,3 (1192),0.2477259635925293,0.18224269151687622,CCOc1ccc2oc(C(=O)NC(CCSC)c3nc4ncccc4[nH]3)c(C)c2c1
313,-0.2,3 (1192),-0.0676581859588623,0.3605186939239502,CCOC(=O)C(CCc1ccccc1)NC2CCc3ccccc3N(CC(=O)O)C2=O
314,2.0,4 (1032),0.08476436138153076,-0.2070530652999878,COc1ccc(Cl)c(Nc2ncnc3cc(OCC4CCN(C)CC4)c(OC)cc23)c1
315,1.35,4 (1032),-0.03306233882904053,-0.44578948616981506,CS(=O)(=O)C1(CC1)c2cc(nc(n2)c3cccc(N)c3)N4CCOCC4
316,2.83,4 (1032),-0.01653420925140381,-0.3381628394126892,Nc1ncc(nc1C(=O)Nc2cccnc2)c3ccc(cc3)S(=O)(=O)N4CCOCC4
317,2.1,3 (1192),0.06561577320098877,0.45326483249664307,CS(=O)(=O)NCC(NC(=O)C1(N)CCN(CC1)c2ncnc3[nH]ccc23)c4ccc(Cl)cc4
318,2.36,3 (1192),0.019429028034210205,0.13518863916397095,CN1CCN(CC1)c2ccc(NC(=O)c3oc(Nc4ccccc4F)nn3)cn2
319,3.18,1 (622),-0.4301169514656067,-0.15415209531784058,CC[C@H](NC(=O)c1c([S+](C)[O-])c(nc2cc(Br)ccc12)c3ccccc3)c4ccccc4
320,3.2,4 (1032),-0.0701192319393158,-0.24398520588874817,COc1cc(ccc1Nc2ncc(Cl)c(n2)c3cnc4c(F)cc(F)cn34)N5CCN(CC5)C(=O)C
321,2.23,3 (1192),-0.17912915349006653,0.42110466957092285,CON(C)C(=O)c1c(Cn2c(C)nc(Cl)c2Cl)sc3N(CC(C)C)C(=O)N(C)C(=O)c13
322,3.4,3 (1192),0.05373680591583252,0.4428919553756714,NC1(CCN(CC1)c2ncnc3[nH]ccc23)C(=O)NC(C4CC4)c5ccc(Cl)cc5
323,2.95,2 (733),-0.24092060327529907,0.14743250608444214,O[C@H](CNC(=O)c1n[nH]c2ccccc12)CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4
324,3.3,4 (1032),0.03430110216140747,-0.17016568779945374,COc1cc(N2CCN(C)CC2)c3nc(cc(N(C)C)c3c1)C(=O)Nc4ccc(cc4)N5CCOCC5
325,3.4,5 (621),0.37456214427948,-0.025488466024398804,CN1CCC(CC1)n2cc(c(C)n2)c3cnc(N)c(c3)c4oc5ccccc5n4
326,2.11,3 (1192),0.13994407653808594,0.21152138710021973,CC1N(C(=O)c2ccccc2)c3ccccc3NC1=O
327,3.49,4 (1032),-0.01690855622291565,-0.46581631898880005,CC(C)N1CCN(Cc2oc(nc2)c3cc(cc4[nH]ncc34)c5cccc6[nH]ccc56)CC1
328,2.37,5 (621),0.37127476930618286,-0.29378777742385864,CC(C)C(NC(=O)CN1C(=O)C(=CN=C1c2ccccc2)NC(=O)OCC(F)(F)F)C(=O)C(F)(F)F
329,2.33,4 (1032),0.16189438104629517,-0.23387685418128967,Cc1ccc(Cl)c(Nc2ccccc2C(=O)O)c1Cl
330,0.78,5 (621),0.4555622339248657,-0.14053860306739807,COc1ccc2N=CC(=O)N(CCN3CC[C@@H](NCc4cc5OCCOc5cn4)[C@@H](O)C3)c2c1
331,3.29,4 (1032),0.12437790632247925,-0.2241433560848236,CCOc1cc2nccc(Oc3cnc(CC(=O)Nc4n[nH]c(CC)c4C)c(OC)c3)c2cc1OC
332,3.11,4 (1032),0.049339473247528076,-0.3950411379337311,CCNc1nc(Nc2ccccc2)nc(n1)C#N
333,3.2,2 (733),-0.138931006193161,-0.09090197086334229,O=C1CCOc2nc(\C=C\c3ccccc3)ccc12
334,2.7,4 (1032),0.031336426734924316,-0.15414676070213318,COc1cc2ncnc(Nc3cc(NC(=O)c4ccnc(c4)N5CCOCC5)ccc3C)c2cc1OCCN6CCCC6
335,1.78,3 (1192),0.1956416368484497,0.4375090003013611,NS(=O)(=O)c1cc2c(NC(Cc3ccccc3)NS2(=O)=O)cc1C(F)(F)F
336,0.73,1 (622),-0.22883862257003784,-0.1637568473815918,C(CNCc1ccccc1)NCc2ccccc2
337,1.96,1 (622),-0.20400315523147583,-0.30174487829208374,CNCC[C@@H](Oc1ccc(cc1)C(F)(F)F)c2ccccc2
338,3.47,2 (733),-0.34799903631210327,0.11060255765914917,Cc1cc(Oc2ccc3OCOc3c2)nc(Oc4ccc(cc4)n5ccnc5)n1
339,1.92,4 (1032),-0.04174298048019409,-0.4523922801017761,CS(=O)(=O)Cc1cc(nc(n1)c2cnc3[nH]ccc3c2)N4CCOCC4
340,2.96,3 (1192),-0.07560104131698608,0.2686716914176941,COC(=O)CCCC(=O)Nc1ccc2C(=O)C(=O)c3ccccc3c2c1
341,3.1,3 (1192),0.2879769206047058,0.24640029668807983,C[C@@H]1CN(CCN1c2ncc(OCc3ccncc3C#N)cn2)c4noc(n4)C5CC5
342,3.9,3 (1192),0.13595831394195557,0.2013755440711975,CCN(CC)S(=O)(=O)c1ccc(cc1)c2oc(SCC(=O)N3CCc4ccccc34)nn2
343,2.53,3 (1192),0.26280736923217773,0.16412323713302612,OC(=O)C[C@H]1[C@@H](Cc2ccccc12)NC(=O)c3cc4sc(Cl)c(Cl)c4[nH]3
344,2.6,4 (1032),0.030169129371643066,-0.19326213002204895,Cc1ccc(cc1NC(=O)c2cnn(c2N)c3ccccc3F)C(=O)Nc4ccon4
345,2.7,4 (1032),0.03906136751174927,-0.1674540936946869,CN1CCN(CC1)c2cc(F)cc3C(=O)C=C(Nc23)C(=O)Nc4ccc(cc4)N5CCOCC5
346,0.81,2 (733),-0.15649154782295227,-0.06218552589416504,CC(C)Oc1cc(OCCc2cccnc2)cc(c1)C(=O)Nc3ccc(cn3)C(=O)O
347,1.2,5 (621),0.34671860933303833,-0.01909777522087097,Cn1c(nc2ccccc12)c3ccc(O)nc3
348,1.89,5 (621),0.40387845039367676,-0.17129141092300415,CCOC(=O)C1(CCCN(CC2CC2)C1)c3cccc(O)c3
349,3.0,3 (1192),0.08502441644668579,0.16767102479934692,OCCCn1c(NC(=O)c2cccc(c2)[N+](=O)[O-])nc3ccccc13
350,0.65,1 (622),-0.421034574508667,0.013272225856781006,CCC(CC)NC(=O)c1cnn(c1NS(=O)(=O)c2ccc(C)cc2)c3ccccc3Cl
351,1.11,3 (1192),0.12149178981781006,0.03398585319519043,Clc1ccc2C(=O)C3=C(Nc2c1)C(=O)NN(Cc4ccsc4)C3=O
352,2.8,3 (1192),0.1349499225616455,0.1981918215751648,Cc1cc2cc(C)c3nnc(SCC(=O)N4CCN(CC4)C(=O)c5occc5)n3c2cc1C
353,2.96,3 (1192),-0.030551135540008545,0.14692318439483643,Cc1cc(NC(=O)Nc2ccc(Cl)cc2)n(C)n1
354,3.73,4 (1032),-0.006084144115447998,-0.22156471014022827,CC1(C)N(Cc2ccnc(c2)N3CCOCC3)C(=O)N(C1=O)c4ccc(SC(F)(F)F)cc4
355,2.16,5 (621),0.31400054693222046,-0.06626388430595398,CN(C)CC(O)COc1ccc(Nc2cc(Nc3cc(C)ccc3Cl)ncn2)cc1
356,3.13,2 (733),-0.25096213817596436,0.15093344449996948,CN(C)S(=O)(=O)c1ccc2C(=CNC(=O)c2c1)C(=O)NC[C@@H](O)CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4
